Exposure to risk (cohort 5x10), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
DEUTW    1950-1959     85-89                   .               .               .
DEUTW    1950-1959     90-94                   .               .               .
DEUTW    1950-1959     95-99                   .               .               .
DEUTW    1950-1959    100-104                  .               .               .
DEUTW    1950-1959    105-109                  .               .               .
DEUTW    1950-1959    110+                     .               .               .
DEUTW    1960-1969        0           4841299.36      5097105.21      9938404.58
DEUTW    1960-1969      1-4          19187977.55     20144626.47     39332604.03
DEUTW    1960-1969      5-9          24129794.62     25350886.20     49480680.82
DEUTW    1960-1969     10-14         24431213.57     25683192.47     50114406.04
DEUTW    1960-1969     15-19         24795153.13     26216424.38     51011577.51
DEUTW    1960-1969     20-24         25759806.23     27221637.10     52981443.33
DEUTW    1960-1969     25-29         27158547.02     28947955.05     56106502.06
DEUTW    1960-1969     30-34         27933713.65     29586500.77     57520214.42
DEUTW    1960-1969     35-39         28075474.36     29259249.40     57334723.75
DEUTW    1960-1969     40-44         28060420.30     28869840.44     56930260.74
DEUTW    1960-1969     45-49         27987732.20     28569172.41     56556904.61
DEUTW    1960-1969     50-54         22227653.02     22542279.81     44769932.82
DEUTW    1960-1969     55-59                   .               .               .
DEUTW    1960-1969     60-64                   .               .               .
DEUTW    1960-1969     65-69                   .               .               .
DEUTW    1960-1969     70-74                   .               .               .
DEUTW    1960-1969     75-79                   .               .               .
DEUTW    1960-1969     80-84                   .               .               .
DEUTW    1960-1969     85-89                   .               .               .
DEUTW    1960-1969     90-94                   .               .               .
DEUTW    1960-1969     95-99                   .               .               .
DEUTW    1960-1969    100-104                  .               .               .
DEUTW    1960-1969    105-109                  .               .               .
DEUTW    1960-1969    110+                     .               .               .
DEUTW    1970-1979        0           3124436.41      3288097.02      6412533.42
DEUTW    1970-1979      1-4          12452071.56     13049867.44     25501939.00
DEUTW    1970-1979      5-9          15573312.97     16275226.92     31848539.90
DEUTW    1970-1979     10-14         15834655.96     16595465.98     32430121.94
DEUTW    1970-1979     15-19         16828660.78     17638952.05     34467612.82
DEUTW    1970-1979     20-24         18984675.83     19303644.32     38288320.15
DEUTW    1970-1979     25-29         20101661.76     20222156.41     40323818.17
DEUTW    1970-1979     30-34         20405552.03     20341576.78     40747128.81
DEUTW    1970-1979     35-39         20588056.23     20511891.40     41099947.62
DEUTW    1970-1979     40-44         16735035.55     16696591.36     33431626.91
DEUTW    1970-1979     45-49                   .               .               .
DEUTW    1970-1979     50-54                   .               .               .
DEUTW    1970-1979     55-59                   .               .               .
DEUTW    1970-1979     60-64                   .               .               .
DEUTW    1970-1979     65-69                   .               .               .
DEUTW    1970-1979     70-74                   .               .               .
DEUTW    1970-1979     75-79                   .               .               .
DEUTW    1970-1979     80-84                   .               .               .
DEUTW    1970-1979     85-89                   .               .               .
DEUTW    1970-1979     90-94                   .               .               .
DEUTW    1970-1979     95-99                   .               .               .
DEUTW    1970-1979    100-104                  .               .               .
DEUTW    1970-1979    105-109                  .               .               .
DEUTW    1970-1979    110+                     .               .               .
DEUTW    1980-1989        0           3042628.95      3206157.57      6248786.52
DEUTW    1980-1989      1-4          12379106.80     13025075.12     25404181.92
DEUTW    1980-1989      5-9          16272249.04     17114925.23     33387174.27
DEUTW    1980-1989     10-14         17013066.66     17871696.19     34884762.85
DEUTW    1980-1989     15-19         17585557.97     18343359.41     35928917.38
DEUTW    1980-1989     20-24         19193202.03     19362983.93     38556185.97
DEUTW    1980-1989     25-29         20329752.91     20788923.29     41118676.19
DEUTW    1980-1989     30-34         16552364.57     17070458.21     33622822.78
DEUTW    1980-1989     35-39                   .               .               .
DEUTW    1980-1989     40-44                   .               .               .
DEUTW    1980-1989     45-49                   .               .               .
DEUTW    1980-1989     50-54                   .               .               .
DEUTW    1980-1989     55-59                   .               .               .
DEUTW    1980-1989     60-64                   .               .               .
DEUTW    1980-1989     65-69                   .               .               .
DEUTW    1980-1989     70-74                   .               .               .
DEUTW    1980-1989     75-79                   .               .               .
DEUTW    1980-1989     80-84                   .               .               .
DEUTW    1980-1989     85-89                   .               .               .
DEUTW    1980-1989     90-94                   .               .               .
DEUTW    1980-1989     95-99                   .               .               .
DEUTW    1980-1989    100-104                  .               .               .
DEUTW    1980-1989    105-109                  .               .               .
DEUTW    1980-1989    110+                     .               .               .
DNK      1764-1769        0                    .               .               .
DNK      1764-1769      1-4                    .               .               .
DNK      1764-1769      5-9                    .               .               .
DNK      1764-1769     10-14                   .               .               .
DNK      1764-1769     15-19                   .               .               .
DNK      1764-1769     20-24                   .               .               .
DNK      1764-1769     25-29                   .               .               .
DNK      1764-1769     30-34                   .               .               .
DNK      1764-1769     35-39                   .               .               .
DNK      1764-1769     40-44                   .               .               .
DNK      1764-1769     45-49                   .               .               .
DNK      1764-1769     50-54                   .               .               .
DNK      1764-1769     55-59                   .               .               .
DNK      1764-1769     60-64                   .               .               .
DNK      1764-1769     65-69                   .               .               .
DNK      1764-1769     70-74            65670.39        52558.38       118228.77
DNK      1764-1769     75-79            43829.69        32899.68        76729.37
DNK      1764-1769     80-84            24034.26        15945.92        39980.18
DNK      1764-1769     85-89             8696.32         5097.30        13793.62
DNK      1764-1769     90-94             2101.00          995.33         3096.33
DNK      1764-1769     95-99              363.46          120.48          483.93
DNK      1764-1769    100-104               3.32            0.97            4.28
DNK      1764-1769    105-109               0.00            0.00            0.00
DNK      1764-1769    110+                  0.00            0.00            0.00
DNK      1770-1779        0                    .               .               .
DNK      1770-1779      1-4                    .               .               .
DNK      1770-1779      5-9                    .               .               .
DNK      1770-1779     10-14                   .               .               .
DNK      1770-1779     15-19                   .               .               .
DNK      1770-1779     20-24                   .               .               .
DNK      1770-1779     25-29                   .               .               .
DNK      1770-1779     30-34                   .               .               .
DNK      1770-1779     35-39                   .               .               .
DNK      1770-1779     40-44                   .               .               .
DNK      1770-1779     45-49                   .               .               .
DNK      1770-1779     50-54                   .               .               .
DNK      1770-1779     55-59                   .               .               .
DNK      1770-1779     60-64           142654.82       124242.78       266897.60
DNK      1770-1779     65-69           163973.65       137621.89       301595.54
DNK      1770-1779     70-74           118482.18        96726.85       215209.03
DNK      1770-1779     75-79            77159.10        59060.22       136219.32
DNK      1770-1779     80-84            43484.75        29606.40        73091.15
DNK      1770-1779     85-89            15804.99         9306.04        25111.03
DNK      1770-1779     90-94             3898.10         1771.31         5669.41
DNK      1770-1779     95-99              579.80          201.67          781.48
DNK      1770-1779    100-104              23.17            3.43           26.61
DNK      1770-1779    105-109               0.00            0.00            0.00
DNK      1770-1779    110+                  0.00            0.00            0.00
DNK      1780-1789        0                    .               .               .
DNK      1780-1789      1-4                    .               .               .
DNK      1780-1789      5-9                    .               .               .
DNK      1780-1789     10-14                   .               .               .
DNK      1780-1789     15-19                   .               .               .
DNK      1780-1789     20-24                   .               .               .
DNK      1780-1789     25-29                   .               .               .
DNK      1780-1789     30-34                   .               .               .
DNK      1780-1789     35-39                   .               .               .
DNK      1780-1789     40-44                   .               .               .
DNK      1780-1789     45-49                   .               .               .
DNK      1780-1789     50-54           182712.02       166742.55       349454.58
DNK      1780-1789     55-59           239399.72       214529.52       453929.24
DNK      1780-1789     60-64           209814.33       180978.26       390792.59
DNK      1780-1789     65-69           174371.76       143950.53       318322.29
DNK      1780-1789     70-74           126731.28       101399.22       228130.50
DNK      1780-1789     75-79            83262.93        62315.86       145578.78
DNK      1780-1789     80-84            48250.23        31724.89        79975.12
DNK      1780-1789     85-89            18545.57        10736.58        29282.16
DNK      1780-1789     90-94             4653.68         2181.06         6834.75
DNK      1780-1789     95-99              623.51          200.50          824.01
DNK      1780-1789    100-104              20.82            2.52           23.34
DNK      1780-1789    105-109               0.00            0.00            0.00
DNK      1780-1789    110+                  0.00            0.00            0.00
DNK      1790-1799        0                    .               .               .
DNK      1790-1799      1-4                    .               .               .
DNK      1790-1799      5-9                    .               .               .
DNK      1790-1799     10-14                   .               .               .
DNK      1790-1799     15-19                   .               .               .
DNK      1790-1799     20-24                   .               .               .
DNK      1790-1799     25-29                   .               .               .
DNK      1790-1799     30-34                   .               .               .
DNK      1790-1799     35-39                   .               .               .
DNK      1790-1799     40-44           251044.28       241635.31       492679.59
DNK      1790-1799     45-49           334683.45       316367.41       651050.86
DNK      1790-1799     50-54           302363.57       283264.71       585628.28
DNK      1790-1799     55-59           270653.14       249376.31       520029.46
DNK      1790-1799     60-64           237797.97       211096.81       448894.79
DNK      1790-1799     65-69           199745.72       169392.04       369137.77
DNK      1790-1799     70-74           153893.47       124447.29       278340.76
DNK      1790-1799     75-79           102109.24        78473.79       180583.03
DNK      1790-1799     80-84            56243.49        39205.98        95449.47
DNK      1790-1799     85-89            21868.49        13388.68        35257.17
DNK      1790-1799     90-94             5442.89         2738.77         8181.66
DNK      1790-1799     95-99              678.60          247.95          926.55
DNK      1790-1799    100-104              29.66            3.12           32.78
DNK      1790-1799    105-109               0.00            0.00            0.00
DNK      1790-1799    110+                  0.00            0.00            0.00
DNK      1800-1809        0                    .               .               .
DNK      1800-1809      1-4                    .               .               .
DNK      1800-1809      5-9                    .               .               .
DNK      1800-1809     10-14                   .               .               .
DNK      1800-1809     15-19                   .               .               .
DNK      1800-1809     20-24                   .               .               .
DNK      1800-1809     25-29                   .               .               .
DNK      1800-1809     30-34           310393.74       308023.32       618417.06
DNK      1800-1809     35-39           424057.73       424623.62       848681.35
DNK      1800-1809     40-44           397288.19       396061.99       793350.18
DNK      1800-1809     45-49           379932.90       372257.88       752190.78
DNK      1800-1809     50-54           349238.86       337219.58       686458.44
DNK      1800-1809     55-59           318763.43       299727.53       618490.96
DNK      1800-1809     60-64           286055.42       257319.01       543374.43
DNK      1800-1809     65-69           241721.52       207683.46       449404.97
DNK      1800-1809     70-74           186619.91       152662.38       339282.28
DNK      1800-1809     75-79           126262.58        96953.50       223216.08
DNK      1800-1809     80-84            69673.54        48489.24       118162.78
DNK      1800-1809     85-89            26760.59        16214.61        42975.20
DNK      1800-1809     90-94             6133.44         3156.36         9289.80
DNK      1800-1809     95-99              807.27          298.79         1106.06
DNK      1800-1809    100-104              40.38            3.66           44.04
DNK      1800-1809    105-109               0.00            0.00            0.00
DNK      1800-1809    110+                  0.00            0.00            0.00
DNK      1810-1819        0                    .               .               .
DNK      1810-1819      1-4                    .               .               .
DNK      1810-1819      5-9                    .               .               .
DNK      1810-1819     10-14                   .               .               .
DNK      1810-1819     15-19                   .               .               .
DNK      1810-1819     20-24           402980.05       395704.81       798684.86
DNK      1810-1819     25-29           529030.34       518815.78      1047846.12
DNK      1810-1819     30-34           495897.38       491541.62       987439.00
DNK      1810-1819     35-39           476052.70       478687.26       954739.97
DNK      1810-1819     40-44           447553.73       447445.06       894998.79
DNK      1810-1819     45-49           427980.69       421663.69       849644.38
DNK      1810-1819     50-54           402550.10       389746.11       792296.21
DNK      1810-1819     55-59           370470.99       350067.88       720538.86
DNK      1810-1819     60-64           333554.66       303279.95       636834.61
DNK      1810-1819     65-69           286149.82       248537.49       534687.31
DNK      1810-1819     70-74           224406.05       185234.40       409640.45
DNK      1810-1819     75-79           151901.65       117660.52       269562.17
DNK      1810-1819     80-84            82886.35        57484.76       140371.11
DNK      1810-1819     85-89            32606.83        19428.64        52035.48
DNK      1810-1819     90-94             8012.67         3703.09        11715.76
DNK      1810-1819     95-99             1005.58          396.43         1402.01
DNK      1810-1819    100-104              36.11           10.29           46.40
DNK      1810-1819    105-109               0.00            0.00            0.00
DNK      1810-1819    110+                  0.00            0.00            0.00
DNK      1820-1829        0                    .               .               .
DNK      1820-1829      1-4                    .               .               .
DNK      1820-1829      5-9                    .               .               .
DNK      1820-1829     10-14           459771.62       465679.02       925450.64
DNK      1820-1829     15-19           649109.48       648994.39      1298103.87
DNK      1820-1829     20-24           635772.21       605716.21      1241488.42
DNK      1820-1829     25-29           611072.18       579642.71      1190714.89
DNK      1820-1829     30-34           575227.79       563754.45      1138982.24
DNK      1820-1829     35-39           548143.54       546359.13      1094502.67
DNK      1820-1829     40-44           524205.71       520856.68      1045062.39
DNK      1820-1829     45-49           495264.89       486792.24       982057.13
DNK      1820-1829     50-54           461980.42       445890.10       907870.52
DNK      1820-1829     55-59           423257.17       399247.60       822504.77
DNK      1820-1829     60-64           380251.46       347289.81       727541.28
DNK      1820-1829     65-69           326978.92       287570.80       614549.72
DNK      1820-1829     70-74           257671.71       216547.84       474219.54
DNK      1820-1829     75-79           177488.55       140004.15       317492.70
DNK      1820-1829     80-84           100209.83        72750.15       172959.98
DNK      1820-1829     85-89            40170.73        26144.68        66315.41
DNK      1820-1829     90-94             9916.04         5452.23        15368.27
DNK      1820-1829     95-99             1192.27          590.20         1782.46
DNK      1820-1829    100-104              54.80           18.65           73.45
DNK      1820-1829    105-109               0.00            0.00            0.00
DNK      1820-1829    110+                  0.00            0.00            0.00
DNK      1830-1839        0             88989.31        92048.15       181037.46
DNK      1830-1839      1-4            449264.26       454609.09       903873.36
DNK      1830-1839      5-9            687266.51       699893.85      1387160.36
DNK      1830-1839     10-14           664300.95       679262.01      1343562.96
DNK      1830-1839     15-19           657877.91       664304.53      1322182.44
DNK      1830-1839     20-24           654609.52       635814.55      1290424.07
DNK      1830-1839     25-29           634295.38       610211.43      1244506.80
DNK      1830-1839     30-34           603928.56       582425.70      1186354.25
DNK      1830-1839     35-39           573037.18       554009.52      1127046.69
DNK      1830-1839     40-44           539132.13       519938.04      1059070.17
DNK      1830-1839     45-49           507471.95       483914.24       991386.20
DNK      1830-1839     50-54           475086.00       445768.98       920854.98
DNK      1830-1839     55-59           437884.04       402649.94       840533.98
DNK      1830-1839     60-64           395669.68       354054.28       749723.96
DNK      1830-1839     65-69           342809.90       295258.74       638068.64
DNK      1830-1839     70-74           273421.90       226632.59       500054.49
DNK      1830-1839     75-79           191478.16       151682.84       343161.01
DNK      1830-1839     80-84           108028.08        80736.93       188765.00
DNK      1830-1839     85-89            42744.25        30486.95        73231.21
DNK      1830-1839     90-94            10554.71         6630.82        17185.54
DNK      1830-1839     95-99             1351.01          706.03         2057.05
DNK      1830-1839    100-104              56.65           29.45           86.10
DNK      1830-1839    105-109               3.67            0.00            3.67
DNK      1830-1839    110+                  0.00            0.00            0.00
DNK      1840-1849        0            183967.52       188514.09       372481.61
DNK      1840-1849      1-4            658703.39       663304.19      1322007.57
DNK      1840-1849      5-9            773548.20       786114.03      1559662.23
DNK      1840-1849     10-14           740090.26       754993.62      1495083.88
DNK      1840-1849     15-19           733462.44       732420.19      1465882.63
DNK      1840-1849     20-24           720406.21       695025.83      1415432.04
DNK      1840-1849     25-29           691012.54       651060.96      1342073.50
DNK      1840-1849     30-34           651792.93       611295.22      1263088.15
DNK      1840-1849     35-39           614335.83       576602.23      1190938.07
DNK      1840-1849     40-44           580900.01       545730.34      1126630.35
DNK      1840-1849     45-49           551564.68       516188.20      1067752.88
DNK      1840-1849     50-54           521893.66       481702.59      1003596.25
DNK      1840-1849     55-59           486769.68       437643.74       924413.42
DNK      1840-1849     60-64           445067.27       389358.62       834425.89
DNK      1840-1849     65-69           388644.40       331995.54       720639.94
DNK      1840-1849     70-74           314632.69       261754.26       576386.95
DNK      1840-1849     75-79           223450.51       183914.39       407364.90
DNK      1840-1849     80-84           127636.16       100297.09       227933.26
DNK      1840-1849     85-89            49417.81        36763.50        86181.32
DNK      1840-1849     90-94            11868.06         8131.83        19999.89
DNK      1840-1849     95-99             1608.28          896.07         2504.35
DNK      1840-1849    100-104             108.01           29.37          137.39
DNK      1840-1849    105-109               0.00            0.00            0.00
DNK      1840-1849    110+                  0.00            0.00            0.00
DNK      1850-1859        0            219680.43       226341.08       446021.51
DNK      1850-1859      1-4            782379.79       793937.06      1576316.85
DNK      1850-1859      5-9            911263.55       928387.61      1839651.15
DNK      1850-1859     10-14           874335.02       885639.71      1759974.73
DNK      1850-1859     15-19           852815.65       847244.86      1700060.51
DNK      1850-1859     20-24           827990.68       792110.42      1620101.10
DNK      1850-1859     25-29           790580.19       734363.90      1524944.09
DNK      1850-1859     30-34           747212.73       690015.72      1437228.45
DNK      1850-1859     35-39           709009.74       656602.41      1365612.15
DNK      1850-1859     40-44           676046.31       626649.96      1302696.27
DNK      1850-1859     45-49           645170.07       590784.07      1235954.14
DNK      1850-1859     50-54           613951.64       553794.01      1167745.65
DNK      1850-1859     55-59           579765.87       516775.11      1096540.97
DNK      1850-1859     60-64           536323.72       469987.64      1006311.37
DNK      1850-1859     65-69           477625.12       412772.31       890397.43
DNK      1850-1859     70-74           389955.23       334631.17       724586.40
DNK      1850-1859     75-79           271549.00       228801.66       500350.66
DNK      1850-1859     80-84           150872.04       121909.60       272781.64
DNK      1850-1859     85-89            59932.19        46075.83       106008.03
DNK      1850-1859     90-94            15745.67        10987.35        26733.02
DNK      1850-1859     95-99             2330.00         1508.33         3838.33
DNK      1850-1859    100-104             146.67           96.67          243.33
DNK      1850-1859    105-109               3.67            2.00            5.67
DNK      1850-1859    110+                  0.00            0.00            0.00
DNK      1860-1869        0            237667.60       246345.01       484012.61
DNK      1860-1869      1-4            842632.73       859925.96      1702558.70
DNK      1860-1869      5-9            980887.29      1003469.90      1984357.19
DNK      1860-1869     10-14           939864.75       958005.76      1897870.51
DNK      1860-1869     15-19           906201.33       893693.18      1799894.51
DNK      1860-1869     20-24           873143.87       807425.95      1680569.82
DNK      1860-1869     25-29           837948.16       744114.93      1582063.09
DNK      1860-1869     30-34           802075.68       712056.55      1514132.23
DNK      1860-1869     35-39           769744.49       684969.15      1454713.63
DNK      1860-1869     40-44           739019.54       659595.99      1398615.53
DNK      1860-1869     45-49           710335.46       635541.80      1345877.26
DNK      1860-1869     50-54           686906.83       609923.04      1296829.87
DNK      1860-1869     55-59           661153.06       587482.83      1248635.90
DNK      1860-1869     60-64           613811.85       545427.62      1159239.48
DNK      1860-1869     65-69           539837.93       473670.58      1013508.51
DNK      1860-1869     70-74           435811.06       373958.07       809769.13
DNK      1860-1869     75-79           306863.69       258727.05       565590.75
DNK      1860-1869     80-84           179331.36       144428.72       323760.08
DNK      1860-1869     85-89            77971.33        60081.33       138052.67
DNK      1860-1869     90-94            22036.67        15744.67        37781.33
DNK      1860-1869     95-99             3569.67         2106.33         5676.00
DNK      1860-1869    100-104             266.67          124.67          391.33
DNK      1860-1869    105-109              10.67            6.00           16.67
DNK      1860-1869    110+                  0.00            0.00            0.00
DNK      1870-1879        0            263444.82       272844.21       536289.03
DNK      1870-1879      1-4            940753.45       959192.63      1899946.08
DNK      1870-1879      5-9           1110559.89      1133593.74      2244153.63
DNK      1870-1879     10-14          1064294.06      1083978.64      2148272.70
DNK      1870-1879     15-19          1024249.97      1020014.83      2044264.80
DNK      1870-1879     20-24           991303.87       947600.63      1938904.49
DNK      1870-1879     25-29           961016.31       893767.88      1854784.19
DNK      1870-1879     30-34           928249.91       858154.24      1786404.16
DNK      1870-1879     35-39           898436.93       841821.76      1740258.69
DNK      1870-1879     40-44           875727.58       827862.35      1703589.93
DNK      1870-1879     45-49           869756.11       822023.97      1691780.09
DNK      1870-1879     50-54           847744.76       805459.22      1653203.98
DNK      1870-1879     55-59           801051.18       762692.18      1563743.37
DNK      1870-1879     60-64           738925.71       698703.71      1437629.43
DNK      1870-1879     65-69           651264.69       608733.06      1259997.76
DNK      1870-1879     70-74           536306.02       492905.06      1029211.08
DNK      1870-1879     75-79           396018.67       356376.33       752395.00
DNK      1870-1879     80-84           244686.67       210156.00       454842.67
DNK      1870-1879     85-89           112653.33        88682.00       201335.33
DNK      1870-1879     90-94            34878.00        24161.00        59039.00
DNK      1870-1879     95-99             7102.33         3875.00        10977.33
DNK      1870-1879    100-104             858.67          319.33         1178.00
DNK      1870-1879    105-109              34.33            7.00           41.33
DNK      1870-1879    110+                  0.00            0.00            0.00
DNK      1880-1889        0            298358.39       309195.63       607554.02
DNK      1880-1889      1-4           1066938.25      1088478.59      2155416.84
DNK      1880-1889      5-9           1262236.01      1287020.35      2549256.36
DNK      1880-1889     10-14          1223656.22      1241263.11      2464919.33
DNK      1880-1889     15-19          1193208.54      1176837.09      2370045.63
DNK      1880-1889     20-24          1155302.00      1082301.48      2237603.48
DNK      1880-1889     25-29          1119166.12       998921.88      2118087.99
DNK      1880-1889     30-34          1103061.10       995081.67      2098142.76
DNK      1880-1889     35-39          1101138.85      1015036.85      2116175.70
DNK      1880-1889     40-44          1088782.08      1009099.57      2097881.65
DNK      1880-1889     45-49          1055796.44       985960.44      2041756.89
DNK      1880-1889     50-54          1016395.03       952296.35      1968691.38
DNK      1880-1889     55-59           966944.68       901403.05      1868347.74
DNK      1880-1889     60-64           902166.35       831369.70      1733536.05
DNK      1880-1889     65-69           816396.00       737365.67      1553761.67
DNK      1880-1889     70-74           695163.33       606490.67      1301654.00
DNK      1880-1889     75-79           532377.67       439295.00       971672.67
DNK      1880-1889     80-84           345449.33       259354.00       604803.33
DNK      1880-1889     85-89           179504.33       117130.33       296634.67
DNK      1880-1889     90-94            66966.33        36428.67       103395.00
DNK      1880-1889     95-99            15586.33         6571.00        22157.33
DNK      1880-1889    100-104            1913.67          625.67         2539.33
DNK      1880-1889    105-109              91.00           11.33          102.33
DNK      1880-1889    110+                  3.00            0.00            3.00
DNK      1890-1899        0            312039.47       323455.30       635494.77
DNK      1890-1899      1-4           1135889.19      1155182.98      2291072.16
DNK      1890-1899      5-9           1378151.29      1400136.28      2778287.58
DNK      1890-1899     10-14          1354308.72      1368139.12      2722447.84
DNK      1890-1899     15-19          1324647.97      1298062.07      2622710.04
DNK      1890-1899     20-24          1310072.68      1220485.62      2530558.30
DNK      1890-1899     25-29          1327792.14      1207683.63      2535475.77
DNK      1890-1899     30-34          1324472.22      1212869.47      2537341.69
DNK      1890-1899     35-39          1299206.42      1205626.07      2504832.50
DNK      1890-1899     40-44          1272980.02      1192367.69      2465347.72
DNK      1890-1899     45-49          1243412.68      1166123.70      2409536.38
DNK      1890-1899     50-54          1205431.67      1126588.69      2332020.36
DNK      1890-1899     55-59          1161372.67      1071080.00      2232452.67
DNK      1890-1899     60-64          1096857.67       989774.33      2086632.00
DNK      1890-1899     65-69          1009721.67       871690.33      1881412.00
DNK      1890-1899     70-74           880423.33       705795.00      1586218.33
DNK      1890-1899     75-79           708116.00       507769.33      1215885.33
DNK      1890-1899     80-84           503404.33       309152.67       812557.00
DNK      1890-1899     85-89           290859.00       146168.00       437027.00
DNK      1890-1899     90-94           119287.33        47949.33       167236.67
DNK      1890-1899     95-99            28845.67         8975.00        37820.67
DNK      1890-1899    100-104            3438.33          817.00         4255.33
DNK      1890-1899    105-109             172.67           30.33          203.00
DNK      1890-1899    110+                  0.00            0.67            0.67
DNK      1900-1909        0            338341.55       350129.95       688471.49
DNK      1900-1909      1-4           1259114.34      1281578.00      2540692.34
DNK      1900-1909      5-9           1548376.00      1572798.40      3121174.40
DNK      1900-1909     10-14          1538604.34      1554709.33      3093313.66
DNK      1900-1909     15-19          1565537.92      1558104.80      3123642.71
DNK      1900-1909     20-24          1575497.77      1520966.85      3096464.62
DNK      1900-1909     25-29          1554664.85      1486538.69      3041203.53
DNK      1900-1909     30-34          1535878.12      1481107.19      3016985.31
DNK      1900-1909     35-39          1513838.46      1465243.99      2979082.44
DNK      1900-1909     40-44          1489134.97      1441243.26      2930378.23
DNK      1900-1909     45-49          1459347.53      1406860.32      2866207.86
DNK      1900-1909     50-54          1422730.80      1360925.54      2783656.33
DNK      1900-1909     55-59          1378054.17      1294878.82      2672932.98
DNK      1900-1909     60-64          1316651.83      1192291.88      2508943.72
DNK      1900-1909     65-69          1224199.41      1042100.46      2266299.87
DNK      1900-1909     70-74          1091615.92       840622.06      1932237.98
DNK      1900-1909     75-79           909935.46       602700.00      1512635.45
DNK      1900-1909     80-84           673900.30       366641.73      1040542.03
DNK      1900-1909     85-89           404904.61       176297.74       581202.34
DNK      1900-1909     90-94           173230.36        56925.80       230156.17
DNK      1900-1909     95-99            44460.24        10725.58        55185.82
DNK      1900-1909    100-104            5879.29          984.95         6864.24
DNK      1900-1909    105-109             335.93           40.77          376.70
DNK      1900-1909    110+                  6.69            0.00            6.69
DNK      1910-1919        0            337646.61       349707.97       687354.58
DNK      1910-1919      1-4           1283704.02      1309396.55      2593100.57
DNK      1910-1919      5-9           1616601.58      1640743.48      3257345.06
DNK      1910-1919     10-14          1637121.88      1657593.18      3294715.06
DNK      1910-1919     15-19          1621012.48      1631040.47      3252052.94
DNK      1910-1919     20-24          1606000.75      1609784.99      3215785.74
DNK      1910-1919     25-29          1597915.28      1588991.28      3186906.56
DNK      1910-1919     30-34          1583993.70      1566458.31      3150452.01
DNK      1910-1919     35-39          1555721.17      1537170.56      3092891.73
DNK      1910-1919     40-44          1534387.97      1510240.38      3044628.36
DNK      1910-1919     45-49          1511824.08      1483035.80      2994859.88
DNK      1910-1919     50-54          1481617.83      1442032.75      2923650.57
DNK      1910-1919     55-59          1436599.45      1373939.06      2810538.51
DNK      1910-1919     60-64          1371844.21      1264800.42      2636644.64
DNK      1910-1919     65-69          1280090.82      1107589.55      2387680.38
DNK      1910-1919     70-74          1149273.69       903920.84      2053194.52
DNK      1910-1919     75-79           965705.50       663914.86      1629620.35
DNK      1910-1919     80-84           725771.55       416914.10      1142685.65
DNK      1910-1919     85-89           454120.00       208728.08       662848.08
DNK      1910-1919     90-94           208569.86        73412.62       281982.48
DNK      1910-1919     95-99            60260.65        15403.91        75664.56
DNK      1910-1919    100-104            8617.82         1582.29        10200.11
DNK      1910-1919    105-109             429.91           51.44          481.36
DNK      1910-1919    110+                  4.34            0.34            4.68
DNK      1920-1929        0            339287.46       353242.03       692529.49
DNK      1920-1929      1-4           1308999.31      1342419.78      2651419.10
DNK      1920-1929      5-9           1623922.63      1662455.00      3286377.63
DNK      1920-1929     10-14          1611730.54      1647347.00      3259077.54
DNK      1920-1929     15-19          1599465.03      1631204.05      3230669.08
DNK      1920-1929     20-24          1575720.16      1579737.01      3155457.17
DNK      1920-1929     25-29          1557946.82      1526264.43      3084211.25
DNK      1920-1929     30-34          1539080.01      1501606.42      3040686.43
DNK      1920-1929     35-39          1527359.71      1491463.90      3018823.61
DNK      1920-1929     40-44          1517634.36      1484240.68      3001875.03
DNK      1920-1929     45-49          1498089.43      1462446.45      2960535.88
DNK      1920-1929     50-54          1467068.60      1418250.53      2885319.13
DNK      1920-1929     55-59          1420781.55      1345193.32      2765974.87
DNK      1920-1929     60-64          1354966.96      1237410.93      2592377.89
DNK      1920-1929     65-69          1261407.71      1092066.24      2353473.94
DNK      1920-1929     70-74          1127453.57       905216.19      2032669.75
DNK      1920-1929     75-79           950971.03       689547.68      1640518.71
DNK      1920-1929     80-84           732297.24       464897.62      1197194.86
DNK      1920-1929     85-89           484136.04       258050.99       742187.03
DNK      1920-1929     90-94           241477.76       100703.38       342181.15
DNK      1920-1929     95-99            62153.35        18359.75        80513.10
DNK      1920-1929    100-104                  .               .               .
DNK      1920-1929    105-109                  .               .               .
DNK      1920-1929    110+                     .               .               .
DNK      1930-1939        0            310117.28       323810.77       633928.05
DNK      1930-1939      1-4           1203270.85      1242224.97      2445495.82
DNK      1930-1939      5-9           1501499.15      1545773.30      3047272.45
DNK      1930-1939     10-14          1493349.22      1539112.93      3032462.15
DNK      1930-1939     15-19          1477122.18      1521799.81      2998921.99
DNK      1930-1939     20-24          1453795.59      1475013.51      2928809.10
DNK      1930-1939     25-29          1439215.33      1443657.44      2882872.76
DNK      1930-1939     30-34          1436574.07      1448624.28      2885198.35
DNK      1930-1939     35-39          1433732.74      1449204.25      2882936.99
DNK      1930-1939     40-44          1424827.70      1435326.45      2860154.16
DNK      1930-1939     45-49          1406379.76      1406481.03      2812860.78
DNK      1930-1939     50-54          1378053.44      1363660.71      2741714.15
DNK      1930-1939     55-59          1337367.28      1301438.17      2638805.45
