Exposure to risk (cohort 5x5), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
CHE      1940-1944     10-14           912365.04       943074.87      1855439.91
CHE      1940-1944     15-19           997933.69      1011575.90      2009509.59
CHE      1940-1944     20-24          1156797.42      1187341.81      2344139.23
CHE      1940-1944     25-29          1202555.99      1243081.96      2445637.94
CHE      1940-1944     30-34          1187486.46      1236194.26      2423680.72
CHE      1940-1944     35-39          1150989.07      1187326.59      2338315.66
CHE      1940-1944     40-44          1146703.56      1174963.18      2321666.74
CHE      1940-1944     45-49          1139389.41      1161572.70      2300962.11
CHE      1940-1944     50-54          1116390.05      1124649.41      2241039.47
CHE      1940-1944     55-59          1076774.15      1064733.15      2141507.30
CHE      1940-1944     60-64          1035179.18       996403.61      2031582.79
CHE      1940-1944     65-69           992518.76       917575.31      1910094.08
CHE      1940-1944     70-74           944570.58       834747.57      1779318.15
CHE      1940-1944     75-79           872092.70       730214.85      1602307.55
CHE      1940-1944     80-84                   .               .               .
CHE      1940-1944     85-89                   .               .               .
CHE      1940-1944     90-94                   .               .               .
CHE      1940-1944     95-99                   .               .               .
CHE      1940-1944    100-104                  .               .               .
CHE      1940-1944    105-109                  .               .               .
CHE      1940-1944    110+                     .               .               .
CHE      1945-1949        0            208682.58       219586.07       428268.65
CHE      1945-1949      1-4            824585.01       863643.60      1688228.61
CHE      1945-1949      5-9           1036952.37      1084860.56      2121812.93
CHE      1945-1949     10-14          1065574.30      1107703.32      2173277.62
CHE      1945-1949     15-19          1193971.59      1215984.84      2409956.43
CHE      1945-1949     20-24          1258637.33      1258653.08      2517290.41
CHE      1945-1949     25-29          1281322.83      1292746.37      2574069.20
CHE      1945-1949     30-34          1249592.29      1283527.29      2533119.58
CHE      1945-1949     35-39          1252003.65      1291796.19      2543799.85
CHE      1945-1949     40-44          1258650.91      1296549.20      2555200.11
CHE      1945-1949     45-49          1251967.83      1279608.46      2531576.29
CHE      1945-1949     50-54          1224277.52      1239098.29      2463375.81
CHE      1945-1949     55-59          1193762.81      1192324.56      2386087.37
CHE      1945-1949     60-64          1155429.91      1127904.27      2283334.18
CHE      1945-1949     65-69          1108704.24      1041043.84      2149748.09
CHE      1945-1949     70-74          1052759.30       948578.95      2001338.24
CHE      1945-1949     75-79                   .               .               .
CHE      1945-1949     80-84                   .               .               .
CHE      1945-1949     85-89                   .               .               .
CHE      1945-1949     90-94                   .               .               .
CHE      1945-1949     95-99                   .               .               .
CHE      1945-1949    100-104                  .               .               .
CHE      1945-1949    105-109                  .               .               .
CHE      1945-1949    110+                     .               .               .
CHE      1950-1954        0            202466.02       212657.67       415123.69
CHE      1950-1954      1-4            806087.29       843663.62      1649750.92
CHE      1950-1954      5-9           1012895.01      1054453.23      2067348.24
CHE      1950-1954     10-14          1082650.86      1117287.05      2199937.91
CHE      1950-1954     15-19          1122666.65      1147306.95      2269973.60
CHE      1950-1954     20-24          1172021.36      1138937.37      2310958.73
CHE      1950-1954     25-29          1180507.64      1155677.36      2336184.99
CHE      1950-1954     30-34          1206867.18      1212101.88      2418969.07
CHE      1950-1954     35-39          1235282.03      1262315.95      2497597.98
CHE      1950-1954     40-44          1252876.94      1275799.52      2528676.46
CHE      1950-1954     45-49          1242182.44      1252700.95      2494883.40
CHE      1950-1954     50-54          1227436.58      1231485.65      2458922.23
CHE      1950-1954     55-59          1204672.72      1202050.91      2406723.63
CHE      1950-1954     60-64          1170879.35      1141761.21      2312640.56
CHE      1950-1954     65-69          1115016.54      1039691.35      2154707.89
CHE      1950-1954     70-74                   .               .               .
CHE      1950-1954     75-79                   .               .               .
CHE      1950-1954     80-84                   .               .               .
CHE      1950-1954     85-89                   .               .               .
CHE      1950-1954     90-94                   .               .               .
CHE      1950-1954     95-99                   .               .               .
CHE      1950-1954    100-104                  .               .               .
CHE      1950-1954    105-109                  .               .               .
CHE      1950-1954    110+                     .               .               .
CHE      1955-1959        0            219573.62       231382.73       450956.35
CHE      1955-1959      1-4            862687.46       904627.77      1767315.23
CHE      1955-1959      5-9           1100455.88      1148812.86      2249268.73
CHE      1955-1959     10-14          1119186.62      1164489.94      2283676.56
CHE      1955-1959     15-19          1145035.97      1166871.73      2311907.70
CHE      1955-1959     20-24          1165138.85      1154433.73      2319572.58
CHE      1955-1959     25-29          1223552.92      1225662.51      2449215.44
CHE      1955-1959     30-34          1292444.39      1333499.40      2625943.78
CHE      1955-1959     35-39          1346514.65      1402791.83      2749306.48
CHE      1955-1959     40-44          1350093.77      1390478.58      2740572.35
CHE      1955-1959     45-49          1358060.20      1389740.71      2747800.92
CHE      1955-1959     50-54          1357631.63      1391972.27      2749603.90
CHE      1955-1959     55-59          1343000.37      1370564.54      2713564.91
CHE      1955-1959     60-64          1295294.28      1291004.22      2586298.50
CHE      1955-1959     65-69                   .               .               .
CHE      1955-1959     70-74                   .               .               .
CHE      1955-1959     75-79                   .               .               .
CHE      1955-1959     80-84                   .               .               .
CHE      1955-1959     85-89                   .               .               .
CHE      1955-1959     90-94                   .               .               .
CHE      1955-1959     95-99                   .               .               .
CHE      1955-1959    100-104                  .               .               .
CHE      1955-1959    105-109                  .               .               .
CHE      1955-1959    110+                     .               .               .
CHE      1960-1964        0            250335.32       261035.09       511370.40
CHE      1960-1964      1-4            990281.57      1029469.80      2019751.37
CHE      1960-1964      5-9           1227209.07      1274800.12      2502009.19
CHE      1960-1964     10-14          1224858.61      1274952.25      2499810.86
CHE      1960-1964     15-19          1226895.38      1275267.90      2502163.28
CHE      1960-1964     20-24          1268377.13      1290975.63      2559352.76
CHE      1960-1964     25-29          1370502.46      1389572.71      2760075.17
CHE      1960-1964     30-34          1490930.26      1522342.07      3013272.33
CHE      1960-1964     35-39          1515781.15      1547482.61      3063263.76
CHE      1960-1964     40-44          1541310.68      1568310.99      3109621.66
CHE      1960-1964     45-49          1569532.36      1605547.43      3175079.79
CHE      1960-1964     50-54          1585008.35      1623725.43      3208733.78
CHE      1960-1964     55-59          1562481.21      1589266.16      3151747.37
CHE      1960-1964     60-64                   .               .               .
CHE      1960-1964     65-69                   .               .               .
CHE      1960-1964     70-74                   .               .               .
CHE      1960-1964     75-79                   .               .               .
CHE      1960-1964     80-84                   .               .               .
CHE      1960-1964     85-89                   .               .               .
CHE      1960-1964     90-94                   .               .               .
CHE      1960-1964     95-99                   .               .               .
CHE      1960-1964    100-104                  .               .               .
CHE      1960-1964    105-109                  .               .               .
CHE      1960-1964    110+                     .               .               .
CHE      1965-1969        0            254720.80       267428.94       522149.74
CHE      1965-1969      1-4            993242.87      1040491.30      2033734.18
CHE      1965-1969      5-9           1214458.54      1272846.60      2487305.14
CHE      1965-1969     10-14          1198409.21      1255474.20      2453883.41
CHE      1965-1969     15-19          1213358.70      1272401.02      2485759.73
CHE      1965-1969     20-24          1280622.70      1299604.59      2580227.28
CHE      1965-1969     25-29          1418549.43      1397189.79      2815739.22
CHE      1965-1969     30-34          1488659.13      1472872.12      2961531.25
CHE      1965-1969     35-39          1545393.55      1547011.36      3092404.92
CHE      1965-1969     40-44          1595030.71      1614012.79      3209043.51
CHE      1965-1969     45-49          1637520.72      1668506.98      3306027.71
CHE      1965-1969     50-54          1646674.05      1671752.05      3318426.10
CHE      1965-1969     55-59                   .               .               .
CHE      1965-1969     60-64                   .               .               .
CHE      1965-1969     65-69                   .               .               .
CHE      1965-1969     70-74                   .               .               .
CHE      1965-1969     75-79                   .               .               .
CHE      1965-1969     80-84                   .               .               .
CHE      1965-1969     85-89                   .               .               .
CHE      1965-1969     90-94                   .               .               .
CHE      1965-1969     95-99                   .               .               .
CHE      1965-1969    100-104                  .               .               .
CHE      1965-1969    105-109                  .               .               .
CHE      1965-1969    110+                     .               .               .
CHE      1970-1974        0            217795.63       230098.60       447894.23
CHE      1970-1974      1-4            837619.19       886290.81      1723910.00
CHE      1970-1974      5-9           1014297.05      1071303.14      2085600.20
CHE      1970-1974     10-14          1018151.36      1076152.78      2094304.13
CHE      1970-1974     15-19          1056061.52      1114408.19      2170469.71
CHE      1970-1974     20-24          1136655.59      1143447.90      2280103.49
CHE      1970-1974     25-29          1231590.49      1203547.80      2435138.29
CHE      1970-1974     30-34          1339185.89      1325391.48      2664577.37
CHE      1970-1974     35-39          1417233.23      1424244.20      2841477.43
CHE      1970-1974     40-44          1480757.52      1501297.88      2982055.40
CHE      1970-1974     45-49          1518358.26      1537152.52      3055510.79
CHE      1970-1974     50-54                   .               .               .
CHE      1970-1974     55-59                   .               .               .
CHE      1970-1974     60-64                   .               .               .
CHE      1970-1974     65-69                   .               .               .
CHE      1970-1974     70-74                   .               .               .
CHE      1970-1974     75-79                   .               .               .
CHE      1970-1974     80-84                   .               .               .
CHE      1970-1974     85-89                   .               .               .
CHE      1970-1974     90-94                   .               .               .
CHE      1970-1974     95-99                   .               .               .
CHE      1970-1974    100-104                  .               .               .
CHE      1970-1974    105-109                  .               .               .
CHE      1970-1974    110+                     .               .               .
CHE      1975-1979        0            176124.02       184750.14       360874.15
CHE      1975-1979      1-4            695866.14       730165.08      1426031.22
CHE      1975-1979      5-9            886170.76       927315.83      1813486.59
CHE      1975-1979     10-14           910815.47       956245.41      1867060.89
CHE      1975-1979     15-19           960949.05      1011480.27      1972429.31
CHE      1975-1979     20-24          1030455.10      1043444.13      2073899.23
CHE      1975-1979     25-29          1167931.89      1152195.47      2320127.35
CHE      1975-1979     30-34          1309272.33      1307525.10      2616797.42
CHE      1975-1979     35-39          1405323.71      1421109.01      2826432.71
CHE      1975-1979     40-44          1464694.01      1481481.58      2946175.59
CHE      1975-1979     45-49                   .               .               .
CHE      1975-1979     50-54                   .               .               .
CHE      1975-1979     55-59                   .               .               .
CHE      1975-1979     60-64                   .               .               .
CHE      1975-1979     65-69                   .               .               .
CHE      1975-1979     70-74                   .               .               .
CHE      1975-1979     75-79                   .               .               .
CHE      1975-1979     80-84                   .               .               .
CHE      1975-1979     85-89                   .               .               .
CHE      1975-1979     90-94                   .               .               .
CHE      1975-1979     95-99                   .               .               .
CHE      1975-1979    100-104                  .               .               .
CHE      1975-1979    105-109                  .               .               .
CHE      1975-1979    110+                     .               .               .
CHE      1980-1984        0            180037.37       189843.83       369881.20
CHE      1980-1984      1-4            717751.24       754572.18      1472323.42
CHE      1980-1984      5-9            930198.08       977343.29      1907541.37
CHE      1980-1984     10-14           972281.12      1030292.01      2002573.13
CHE      1980-1984     15-19          1007138.79      1066779.90      2073918.69
CHE      1980-1984     20-24          1093643.21      1113790.35      2207433.55
CHE      1980-1984     25-29          1265974.05      1278675.58      2544649.63
CHE      1980-1984     30-34          1436583.14      1469380.03      2905963.16
CHE      1980-1984     35-39          1528375.98      1563171.54      3091547.52
CHE      1980-1984     40-44                   .               .               .
CHE      1980-1984     45-49                   .               .               .
CHE      1980-1984     50-54                   .               .               .
CHE      1980-1984     55-59                   .               .               .
CHE      1980-1984     60-64                   .               .               .
CHE      1980-1984     65-69                   .               .               .
CHE      1980-1984     70-74                   .               .               .
CHE      1980-1984     75-79                   .               .               .
CHE      1980-1984     80-84                   .               .               .
CHE      1980-1984     85-89                   .               .               .
CHE      1980-1984     90-94                   .               .               .
CHE      1980-1984     95-99                   .               .               .
CHE      1980-1984    100-104                  .               .               .
CHE      1980-1984    105-109                  .               .               .
CHE      1980-1984    110+                     .               .               .
CHE      1985-1989        0            189223.02       197258.80       386481.82
CHE      1985-1989      1-4            759648.35       792936.17      1552584.52
CHE      1985-1989      5-9            998169.55      1046932.05      2045101.60
CHE      1985-1989     10-14          1023499.86      1077862.59      2101362.46
CHE      1985-1989     15-19          1058906.41      1110155.18      2169061.59
CHE      1985-1989     20-24          1167146.67      1196565.60      2363712.27
CHE      1985-1989     25-29          1362936.45      1391085.95      2754022.41
CHE      1985-1989     30-34          1519728.28      1550156.17      3069884.45
CHE      1985-1989     35-39                   .               .               .
CHE      1985-1989     40-44                   .               .               .
CHE      1985-1989     45-49                   .               .               .
CHE      1985-1989     50-54                   .               .               .
CHE      1985-1989     55-59                   .               .               .
CHE      1985-1989     60-64                   .               .               .
CHE      1985-1989     65-69                   .               .               .
CHE      1985-1989     70-74                   .               .               .
CHE      1985-1989     75-79                   .               .               .
CHE      1985-1989     80-84                   .               .               .
CHE      1985-1989     85-89                   .               .               .
CHE      1985-1989     90-94                   .               .               .
CHE      1985-1989     95-99                   .               .               .
CHE      1985-1989    100-104                  .               .               .
CHE      1985-1989    105-109                  .               .               .
CHE      1985-1989    110+                     .               .               .
CHE      1990-1994        0            204764.14       215060.00       419824.13
CHE      1990-1994      1-4            824946.30       870575.18      1695521.47
CHE      1990-1994      5-9           1038874.17      1100054.88      2138929.05
CHE      1990-1994     10-14          1064322.82      1122916.54      2187239.35
CHE      1990-1994     15-19          1107453.94      1168320.69      2275774.63
CHE      1990-1994     20-24          1221440.70      1270026.82      2491467.51
CHE      1990-1994     25-29          1394318.08      1442624.34      2836942.42
CHE      1990-1994     30-34                   .               .               .
CHE      1990-1994     35-39                   .               .               .
CHE      1990-1994     40-44                   .               .               .
CHE      1990-1994     45-49                   .               .               .
CHE      1990-1994     50-54                   .               .               .
CHE      1990-1994     55-59                   .               .               .
CHE      1990-1994     60-64                   .               .               .
CHE      1990-1994     65-69                   .               .               .
CHE      1990-1994     70-74                   .               .               .
CHE      1990-1994     75-79                   .               .               .
CHE      1990-1994     80-84                   .               .               .
CHE      1990-1994     85-89                   .               .               .
CHE      1990-1994     90-94                   .               .               .
CHE      1990-1994     95-99                   .               .               .
CHE      1990-1994    100-104                  .               .               .
CHE      1990-1994    105-109                  .               .               .
CHE      1990-1994    110+                     .               .               .
CHL      1911-1914        0                    .               .               .
CHL      1911-1914      1-4                    .               .               .
CHL      1911-1914      5-9                    .               .               .
CHL      1911-1914     10-14                   .               .               .
CHL      1911-1914     15-19                   .               .               .
CHL      1911-1914     20-24                   .               .               .
CHL      1911-1914     25-29                   .               .               .
CHL      1911-1914     30-34                   .               .               .
CHL      1911-1914     35-39                   .               .               .
CHL      1911-1914     40-44                   .               .               .
CHL      1911-1914     45-49                   .               .               .
CHL      1911-1914     50-54                   .               .               .
CHL      1911-1914     55-59                   .               .               .
CHL      1911-1914     60-64                   .               .               .
CHL      1911-1914     65-69                   .               .               .
CHL      1911-1914     70-74                   .               .               .
CHL      1911-1914     75-79                   .               .               .
CHL      1911-1914     80-84           280219.68       162908.83       443128.51
CHL      1911-1914     85-89           187744.77        89692.41       277437.18
CHL      1911-1914     90-94            93032.50        34629.35       127661.85
CHL      1911-1914     95-99            31411.92         8439.38        39851.30
CHL      1911-1914    100-104            6094.78         1108.21         7202.99
CHL      1911-1914    105-109             669.78           59.27          729.05
CHL      1911-1914    110+                 27.54            2.09           29.63
CHL      1915-1919        0                    .               .               .
CHL      1915-1919      1-4                    .               .               .
CHL      1915-1919      5-9                    .               .               .
CHL      1915-1919     10-14                   .               .               .
CHL      1915-1919     15-19                   .               .               .
CHL      1915-1919     20-24                   .               .               .
CHL      1915-1919     25-29                   .               .               .
CHL      1915-1919     30-34                   .               .               .
CHL      1915-1919     35-39                   .               .               .
CHL      1915-1919     40-44                   .               .               .
CHL      1915-1919     45-49                   .               .               .
CHL      1915-1919     50-54                   .               .               .
CHL      1915-1919     55-59                   .               .               .
CHL      1915-1919     60-64                   .               .               .
CHL      1915-1919     65-69                   .               .               .
CHL      1915-1919     70-74                   .               .               .
CHL      1915-1919     75-79           456317.78       316107.62       772425.40
CHL      1915-1919     80-84           407270.66       236615.32       643885.98
CHL      1915-1919     85-89           269298.43       129109.12       398407.56
CHL      1915-1919     90-94           138035.00        52604.42       190639.42
CHL      1915-1919     95-99            47614.50        14050.29        61664.79
CHL      1915-1919    100-104            9729.54         2064.78        11794.32
CHL      1915-1919    105-109                  .               .               .
CHL      1915-1919    110+                     .               .               .
CHL      1920-1924        0                    .               .               .
CHL      1920-1924      1-4                    .               .               .
CHL      1920-1924      5-9                    .               .               .
CHL      1920-1924     10-14                   .               .               .
CHL      1920-1924     15-19                   .               .               .
CHL      1920-1924     20-24                   .               .               .
CHL      1920-1924     25-29                   .               .               .
CHL      1920-1924     30-34                   .               .               .
CHL      1920-1924     35-39                   .               .               .
CHL      1920-1924     40-44                   .               .               .
CHL      1920-1924     45-49                   .               .               .
CHL      1920-1924     50-54                   .               .               .
CHL      1920-1924     55-59                   .               .               .
CHL      1920-1924     60-64                   .               .               .
CHL      1920-1924     65-69                   .               .               .
CHL      1920-1924     70-74           586470.94       461187.28      1047658.22
CHL      1920-1924     75-79           567207.10       412702.19       979909.30
CHL      1920-1924     80-84           487514.16       291839.26       779353.42
CHL      1920-1924     85-89           331646.78       166682.50       498329.28
CHL      1920-1924     90-94           176741.64        71885.92       248627.56
CHL      1920-1924     95-99            64614.51        20612.92        85227.43
CHL      1920-1924    100-104                  .               .               .
CHL      1920-1924    105-109                  .               .               .
CHL      1920-1924    110+                     .               .               .
CHL      1925-1929        0                    .               .               .
CHL      1925-1929      1-4                    .               .               .
CHL      1925-1929      5-9                    .               .               .
CHL      1925-1929     10-14                   .               .               .
CHL      1925-1929     15-19                   .               .               .
CHL      1925-1929     20-24                   .               .               .
CHL      1925-1929     25-29                   .               .               .
CHL      1925-1929     30-34                   .               .               .
CHL      1925-1929     35-39                   .               .               .
CHL      1925-1929     40-44                   .               .               .
CHL      1925-1929     45-49                   .               .               .
CHL      1925-1929     50-54                   .               .               .
CHL      1925-1929     55-59                   .               .               .
CHL      1925-1929     60-64                   .               .               .
CHL      1925-1929     65-69           894239.60       750857.56      1645097.16
CHL      1925-1929     70-74           898401.31       711469.37      1609870.68
CHL      1925-1929     75-79           753906.07       547484.85      1301390.92
CHL      1925-1929     80-84           638340.82       386523.92      1024864.74
CHL      1925-1929     85-89           449029.70       231062.20       680091.90
CHL      1925-1929     90-94           251149.63       105416.36       356565.98
CHL      1925-1929     95-99                   .               .               .
CHL      1925-1929    100-104                  .               .               .
CHL      1925-1929    105-109                  .               .               .
CHL      1925-1929    110+                     .               .               .
CHL      1930-1934        0                    .               .               .
CHL      1930-1934      1-4                    .               .               .
CHL      1930-1934      5-9                    .               .               .
CHL      1930-1934     10-14                   .               .               .
CHL      1930-1934     15-19                   .               .               .
CHL      1930-1934     20-24                   .               .               .
CHL      1930-1934     25-29                   .               .               .
CHL      1930-1934     30-34                   .               .               .
CHL      1930-1934     35-39                   .               .               .
CHL      1930-1934     40-44                   .               .               .
CHL      1930-1934     45-49                   .               .               .
CHL      1930-1934     50-54                   .               .               .
CHL      1930-1934     55-59                   .               .               .
CHL      1930-1934     60-64           973313.74       844376.18      1817689.92
CHL      1930-1934     65-69          1027288.84       869321.47      1896610.31
CHL      1930-1934     70-74           937945.81       751577.84      1689523.66
CHL      1930-1934     75-79           827756.86       605131.59      1432888.45
CHL      1930-1934     80-84           724107.35       461702.18      1185809.53
CHL      1930-1934     85-89           520737.79       285782.62       806520.42
CHL      1930-1934     90-94                   .               .               .
CHL      1930-1934     95-99                   .               .               .
CHL      1930-1934    100-104                  .               .               .
CHL      1930-1934    105-109                  .               .               .
CHL      1930-1934    110+                     .               .               .
CHL      1935-1939        0                    .               .               .
CHL      1935-1939      1-4                    .               .               .
CHL      1935-1939      5-9                    .               .               .
CHL      1935-1939     10-14                   .               .               .
CHL      1935-1939     15-19                   .               .               .
CHL      1935-1939     20-24                   .               .               .
CHL      1935-1939     25-29                   .               .               .
CHL      1935-1939     30-34                   .               .               .
CHL      1935-1939     35-39                   .               .               .
CHL      1935-1939     40-44                   .               .               .
CHL      1935-1939     45-49                   .               .               .
CHL      1935-1939     50-54                   .               .               .
CHL      1935-1939     55-59          1129984.10      1021164.56      2151148.66
CHL      1935-1939     60-64          1244483.48      1106024.91      2350508.39
CHL      1935-1939     65-69          1184575.70      1015789.01      2200364.71
CHL      1935-1939     70-74          1082373.00       872959.90      1955332.89
CHL      1935-1939     75-79           947729.94       702659.36      1650389.30
CHL      1935-1939     80-84           788089.78       529674.76      1317764.54
CHL      1935-1939     85-89                   .               .               .
CHL      1935-1939     90-94                   .               .               .
CHL      1935-1939     95-99                   .               .               .
CHL      1935-1939    100-104                  .               .               .
CHL      1935-1939    105-109                  .               .               .
CHL      1935-1939    110+                     .               .               .
CHL      1940-1944        0                    .               .               .
CHL      1940-1944      1-4                    .               .               .
CHL      1940-1944      5-9                    .               .               .
CHL      1940-1944     10-14                   .               .               .
CHL      1940-1944     15-19                   .               .               .
CHL      1940-1944     20-24                   .               .               .
CHL      1940-1944     25-29                   .               .               .
CHL      1940-1944     30-34                   .               .               .
CHL      1940-1944     35-39                   .               .               .
CHL      1940-1944     40-44                   .               .               .
CHL      1940-1944     45-49                   .               .               .
CHL      1940-1944     50-54          1359676.91      1271647.69      2631324.60
CHL      1940-1944     55-59          1482114.14      1365683.82      2847797.96
CHL      1940-1944     60-64          1433982.77      1284760.28      2718743.05
CHL      1940-1944     65-69          1378709.92      1186967.60      2565677.51
CHL      1940-1944     70-74          1296476.86      1057252.42      2353729.28
CHL      1940-1944     75-79          1168555.31       888697.77      2057253.08
CHL      1940-1944     80-84                   .               .               .
CHL      1940-1944     85-89                   .               .               .
CHL      1940-1944     90-94                   .               .               .
CHL      1940-1944     95-99                   .               .               .
CHL      1940-1944    100-104                  .               .               .
CHL      1940-1944    105-109                  .               .               .
CHL      1940-1944    110+                     .               .               .
CHL      1945-1949        0                    .               .               .
CHL      1945-1949      1-4                    .               .               .
CHL      1945-1949      5-9                    .               .               .
CHL      1945-1949     10-14                   .               .               .
CHL      1945-1949     15-19                   .               .               .
CHL      1945-1949     20-24                   .               .               .
CHL      1945-1949     25-29                   .               .               .
CHL      1945-1949     30-34                   .               .               .
CHL      1945-1949     35-39                   .               .               .
CHL      1945-1949     40-44                   .               .               .
CHL      1945-1949     45-49          1615394.31      1524105.93      3139500.24
CHL      1945-1949     50-54          1792184.31      1696237.89      3488422.20
CHL      1945-1949     55-59          1748360.94      1633670.23      3382031.16
CHL      1945-1949     60-64          1701966.67      1541114.61      3243081.28
CHL      1945-1949     65-69          1635180.85      1420580.56      3055761.41
CHL      1945-1949     70-74          1539440.24      1272928.64      2812368.88
CHL      1945-1949     75-79                   .               .               .
CHL      1945-1949     80-84                   .               .               .
CHL      1945-1949     85-89                   .               .               .
CHL      1945-1949     90-94                   .               .               .
CHL      1945-1949     95-99                   .               .               .
CHL      1945-1949    100-104                  .               .               .
CHL      1945-1949    105-109                  .               .               .
CHL      1945-1949    110+                     .               .               .
CHL      1950-1954        0                    .               .               .
CHL      1950-1954      1-4                    .               .               .
CHL      1950-1954      5-9                    .               .               .
CHL      1950-1954     10-14                   .               .               .
CHL      1950-1954     15-19                   .               .               .
CHL      1950-1954     20-24                   .               .               .
CHL      1950-1954     25-29                   .               .               .
CHL      1950-1954     30-34                   .               .               .
CHL      1950-1954     35-39                   .               .               .
CHL      1950-1954     40-44          1912666.68      1816915.52      3729582.20
CHL      1950-1954     45-49          2124523.15      2024744.07      4149267.22
CHL      1950-1954     50-54          2098656.91      1980352.54      4079009.44
CHL      1950-1954     55-59          2065730.81      1906239.42      3971970.23
CHL      1950-1954     60-64          2015755.33      1806266.51      3822021.84
CHL      1950-1954     65-69          1941292.31      1678623.03      3619915.34
CHL      1950-1954     70-74                   .               .               .
CHL      1950-1954     75-79                   .               .               .
CHL      1950-1954     80-84                   .               .               .
CHL      1950-1954     85-89                   .               .               .
CHL      1950-1954     90-94                   .               .               .
CHL      1950-1954     95-99                   .               .               .
CHL      1950-1954    100-104                  .               .               .
CHL      1950-1954    105-109                  .               .               .
CHL      1950-1954    110+                     .               .               .
CHL      1955-1959        0                    .               .               .
CHL      1955-1959      1-4                    .               .               .
CHL      1955-1959      5-9                    .               .               .
CHL      1955-1959     10-14                   .               .               .
CHL      1955-1959     15-19                   .               .               .
CHL      1955-1959     20-24                   .               .               .
CHL      1955-1959     25-29                   .               .               .
CHL      1955-1959     30-34                   .               .               .
CHL      1955-1959     35-39          2365428.60      2261897.28      4627325.88
CHL      1955-1959     40-44          2641932.07      2518928.26      5160860.33
CHL      1955-1959     45-49          2601977.58      2462610.97      5064588.56
CHL      1955-1959     50-54          2571443.01      2398477.62      4969920.63
CHL      1955-1959     55-59          2531196.85      2315370.62      4846567.47
CHL      1955-1959     60-64          2491228.05      2220465.64      4711693.70
CHL      1955-1959     65-69                   .               .               .
CHL      1955-1959     70-74                   .               .               .
CHL      1955-1959     75-79                   .               .               .
CHL      1955-1959     80-84                   .               .               .
CHL      1955-1959     85-89                   .               .               .
CHL      1955-1959     90-94                   .               .               .
CHL      1955-1959     95-99                   .               .               .
CHL      1955-1959    100-104                  .               .               .
CHL      1955-1959    105-109                  .               .               .
CHL      1955-1959    110+                     .               .               .
CHL      1960-1964        0                    .               .               .
CHL      1960-1964      1-4                    .               .               .
CHL      1960-1964      5-9                    .               .               .
CHL      1960-1964     10-14                   .               .               .
CHL      1960-1964     15-19                   .               .               .
CHL      1960-1964     20-24                   .               .               .
CHL      1960-1964     25-29                   .               .               .
CHL      1960-1964     30-34          2724153.14      2619774.41      5343927.55
CHL      1960-1964     35-39          3090311.50      2968616.78      6058928.29
CHL      1960-1964     40-44          3080719.54      2940121.66      6020841.20
CHL      1960-1964     45-49          3050358.89      2871586.62      5921945.51
CHL      1960-1964     50-54          3010527.86      2786559.70      5797087.56
CHL      1960-1964     55-59          2981208.76      2682082.21      5663290.98
CHL      1960-1964     60-64                   .               .               .
CHL      1960-1964     65-69                   .               .               .
CHL      1960-1964     70-74                   .               .               .
CHL      1960-1964     75-79                   .               .               .
CHL      1960-1964     80-84                   .               .               .
CHL      1960-1964     85-89                   .               .               .
CHL      1960-1964     90-94                   .               .               .
CHL      1960-1964     95-99                   .               .               .
CHL      1960-1964    100-104                  .               .               .
CHL      1960-1964    105-109                  .               .               .
CHL      1960-1964    110+                     .               .               .
CHL      1965-1969        0                    .               .               .
CHL      1965-1969      1-4                    .               .               .
CHL      1965-1969      5-9                    .               .               .
CHL      1965-1969     10-14                   .               .               .
CHL      1965-1969     15-19                   .               .               .
CHL      1965-1969     20-24                   .               .               .
CHL      1965-1969     25-29          2704619.57      2630557.08      5335176.65
CHL      1965-1969     30-34          3069327.55      2977493.19      6046820.74
CHL      1965-1969     35-39          3060346.49      2948762.06      6009108.55
CHL      1965-1969     40-44          3048933.27      2902711.90      5951645.17
CHL      1965-1969     45-49          3031059.78      2847185.79      5878245.57
CHL      1965-1969     50-54          3015028.08      2762354.38      5777382.45
CHL      1965-1969     55-59                   .               .               .
CHL      1965-1969     60-64                   .               .               .
CHL      1965-1969     65-69                   .               .               .
CHL      1965-1969     70-74                   .               .               .
CHL      1965-1969     75-79                   .               .               .
CHL      1965-1969     80-84                   .               .               .
CHL      1965-1969     85-89                   .               .               .
CHL      1965-1969     90-94                   .               .               .
CHL      1965-1969     95-99                   .               .               .
CHL      1965-1969    100-104                  .               .               .
CHL      1965-1969    105-109                  .               .               .
CHL      1965-1969    110+                     .               .               .
CHL      1970-1974        0                    .               .               .
CHL      1970-1974      1-4                    .               .               .
CHL      1970-1974      5-9                    .               .               .
CHL      1970-1974     10-14                   .               .               .
CHL      1970-1974     15-19                   .               .               .
CHL      1970-1974     20-24          2702605.67      2707838.29      5410443.96
CHL      1970-1974     25-29          3060157.50      3036679.17      6096836.67
