Deaths (period 5x5), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
DNK      1910-1914     35-39             2487.98         2444.99         4932.97
DNK      1910-1914     40-44             2425.99         2514.99         4940.98
DNK      1910-1914     45-49             2745.04         3039.03         5784.07
DNK      1910-1914     50-54             3319.00         3789.99         7108.99
DNK      1910-1914     55-59             3931.99         4845.02         8777.01
DNK      1910-1914     60-64             4975.01         5698.00        10673.01
DNK      1910-1914     65-69             6476.99         6702.99        13179.98
DNK      1910-1914     70-74             8078.00         7500.99        15578.99
DNK      1910-1914     75-79             8903.99         7919.99        16823.98
DNK      1910-1914     80-84             7058.97         5656.00        12714.97
DNK      1910-1914     85-89             4609.00         3373.00         7982.00
DNK      1910-1914     90-94             1665.03          908.01         2573.04
DNK      1910-1914     95-99              269.99          107.99          377.98
DNK      1910-1914    100-104              16.02            6.00           22.02
DNK      1910-1914    105-109               0.00            0.00            0.00
DNK      1910-1914    110+                  0.00            0.00            0.00
DNK      1915-1919        0             13851.42        18686.60        32538.02
DNK      1915-1919      1-4              4434.62         4861.08         9295.70
DNK      1915-1919      5-9              1890.93         1890.46         3781.39
DNK      1915-1919     10-14             1658.69         1477.84         3136.53
DNK      1915-1919     15-19             2603.74         2665.10         5268.84
DNK      1915-1919     20-24             3232.43         3694.97         6927.40
DNK      1915-1919     25-29             3539.86         3320.15         6860.01
DNK      1915-1919     30-34             3415.57         3031.50         6447.07
DNK      1915-1919     35-39             3226.26         3046.59         6272.85
DNK      1915-1919     40-44             3002.99         2829.14         5832.13
DNK      1915-1919     45-49             3021.00         3105.49         6126.49
DNK      1915-1919     50-54             3527.47         3653.63         7181.10
DNK      1915-1919     55-59             4581.50         4722.70         9304.20
DNK      1915-1919     60-64             5761.76         5769.60        11531.36
DNK      1915-1919     65-69             7168.03         6887.89        14055.92
DNK      1915-1919     70-74             8775.45         7871.48        16646.93
DNK      1915-1919     75-79             9612.30         7919.60        17531.90
DNK      1915-1919     80-84             8249.89         6536.14        14786.03
DNK      1915-1919     85-89             4379.19         3203.88         7583.07
DNK      1915-1919     90-94             1651.56         1021.86         2673.42
DNK      1915-1919     95-99              302.31          139.29          441.60
DNK      1915-1919    100-104              16.02            3.00           19.02
DNK      1915-1919    105-109               0.00            0.00            0.00
DNK      1915-1919    110+                  0.00            0.00            0.00
DNK      1920-1924        0             13567.49        18390.99        31958.48
DNK      1920-1924      1-4              3391.92         4066.05         7457.97
DNK      1920-1924      5-9              1364.83         1491.15         2855.98
DNK      1920-1924     10-14             1253.61         1237.41         2491.02
DNK      1920-1924     15-19             2112.36         2035.54         4147.90
DNK      1920-1924     20-24             2484.11         2504.94         4989.05
DNK      1920-1924     25-29             2514.10         2186.06         4700.16
DNK      1920-1924     30-34             2533.23         2048.58         4581.81
DNK      1920-1924     35-39             2689.62         2136.93         4826.55
DNK      1920-1924     40-44             2847.02         2356.57         5203.59
DNK      1920-1924     45-49             3245.98         2862.08         6108.06
DNK      1920-1924     50-54             3750.04         3552.93         7302.97
DNK      1920-1924     55-59             4619.90         4421.36         9041.26
DNK      1920-1924     60-64             6377.62         6214.37        12591.99
DNK      1920-1924     65-69             8305.96         7635.31        15941.27
DNK      1920-1924     70-74             9919.34         8538.85        18458.19
DNK      1920-1924     75-79            10644.72         9033.20        19677.92
DNK      1920-1924     80-84             8988.27         7562.06        16550.33
DNK      1920-1924     85-89             5351.52         3948.13         9299.65
DNK      1920-1924     90-94             1707.63         1100.06         2807.69
DNK      1920-1924     95-99              311.70          174.45          486.15
DNK      1920-1924    100-104              15.03            9.04           24.07
DNK      1920-1924    105-109               0.00            0.00            0.00
DNK      1920-1924    110+                  0.00            0.00            0.00
DNK      1925-1929        0             12055.91        16317.01        28372.92
DNK      1925-1929      1-4              2754.87         3232.01         5986.88
DNK      1925-1929      5-9              1082.55         1211.86         2294.41
DNK      1925-1929     10-14              833.15          957.50         1790.65
DNK      1925-1929     15-19             1769.47         1755.68         3525.15
DNK      1925-1929     20-24             2292.19         2238.46         4530.65
DNK      1925-1929     25-29             2243.20         1841.79         4084.99
DNK      1925-1929     30-34             2358.35         1799.71         4158.06
DNK      1925-1929     35-39             2649.71         2059.06         4708.77
DNK      1925-1929     40-44             2798.97         2517.82         5316.79
DNK      1925-1929     45-49             3352.69         3143.75         6496.44
DNK      1925-1929     50-54             4070.74         3829.72         7900.46
DNK      1925-1929     55-59             4951.93         4854.16         9806.09
DNK      1925-1929     60-64             6520.16         6295.37        12815.53
DNK      1925-1929     65-69             8981.65         8282.44        17264.09
DNK      1925-1929     70-74            11262.78         9897.64        21160.42
DNK      1925-1929     75-79            11723.43        10155.12        21878.55
DNK      1925-1929     80-84             9709.64         7948.85        17658.49
DNK      1925-1929     85-89             5556.72         4375.51         9932.23
DNK      1925-1929     90-94             1825.55         1354.01         3179.56
DNK      1925-1929     95-99              303.40          139.18          442.58
DNK      1925-1929    100-104              21.05           11.02           32.07
DNK      1925-1929    105-109               0.00            0.00            0.00
DNK      1925-1929    110+                  0.00            0.00            0.00
DNK      1930-1934        0              9990.43        13665.17        23655.60
DNK      1930-1934      1-4              1965.62         2469.31         4434.93
DNK      1930-1934      5-9               843.27         1017.59         1860.86
DNK      1930-1934     10-14              699.17          871.42         1570.59
DNK      1930-1934     15-19             1430.48         1619.88         3050.36
DNK      1930-1934     20-24             1984.67         2287.18         4271.85
DNK      1930-1934     25-29             2244.69         1989.94         4234.63
DNK      1930-1934     30-34             2316.66         1895.95         4212.61
DNK      1930-1934     35-39             2628.78         2071.99         4700.77
DNK      1930-1934     40-44             2931.88         2490.24         5422.12
DNK      1930-1934     45-49             3479.99         3214.53         6694.52
DNK      1930-1934     50-54             4343.29         4330.09         8673.38
DNK      1930-1934     55-59             5470.59         5642.64        11113.23
DNK      1930-1934     60-64             6972.16         6922.36        13894.52
DNK      1930-1934     65-69             9038.64         8729.27        17767.91
DNK      1930-1934     70-74            12179.57        10606.23        22785.80
DNK      1930-1934     75-79            12854.63        11034.26        23888.89
DNK      1930-1934     80-84            10305.93         8576.11        18882.04
DNK      1930-1934     85-89             5609.67         4418.13        10027.80
DNK      1930-1934     90-94             1805.52         1286.62         3092.14
DNK      1930-1934     95-99              324.07          192.05          516.12
DNK      1930-1934    100-104              27.02           12.03           39.05
DNK      1930-1934    105-109               0.00            0.00            0.00
DNK      1930-1934    110+                  0.00            0.00            0.00
DNK      1935-1939        0              9040.98        12492.20        21533.18
DNK      1935-1939      1-4              1841.16         2355.60         4196.76
DNK      1935-1939      5-9               730.00         1005.23         1735.23
DNK      1935-1939     10-14              572.00          852.15         1424.15
DNK      1935-1939     15-19             1087.01         1347.33         2434.34
DNK      1935-1939     20-24             1561.14         1766.46         3327.60
DNK      1935-1939     25-29             1919.21         1796.47         3715.68
DNK      1935-1939     30-34             2127.23         1860.46         3987.69
DNK      1935-1939     35-39             2436.31         2122.52         4558.83
DNK      1935-1939     40-44             2675.35         2598.67         5274.02
DNK      1935-1939     45-49             3404.42         3244.87         6649.29
DNK      1935-1939     50-54             4427.51         4549.18         8976.69
DNK      1935-1939     55-59             5687.62         6067.61        11755.23
DNK      1935-1939     60-64             7554.79         8052.14        15606.93
DNK      1935-1939     65-69             9747.09         9563.55        19310.64
DNK      1935-1939     70-74            12031.31        11141.94        23173.25
DNK      1935-1939     75-79            13608.49        12131.19        25739.68
DNK      1935-1939     80-84            11383.20         9689.55        21072.75
DNK      1935-1939     85-89             6225.66         4882.31        11107.97
DNK      1935-1939     90-94             2077.22         1489.35         3566.57
DNK      1935-1939     95-99              364.00          218.01          582.01
DNK      1935-1939    100-104              25.99           15.01           41.00
DNK      1935-1939    105-109               0.00            0.00            0.00
DNK      1935-1939    110+                  0.00            0.00            0.00
DNK      1940-1944        0              8026.45        11250.43        19276.88
DNK      1940-1944      1-4              1496.10         1813.22         3309.32
DNK      1940-1944      5-9               537.00          701.07         1238.07
DNK      1940-1944     10-14              455.00          604.07         1059.07
DNK      1940-1944     15-19              907.05         1097.15         2004.20
DNK      1940-1944     20-24             1328.10         1595.19         2923.29
DNK      1940-1944     25-29             1513.10         1526.20         3039.30
DNK      1940-1944     30-34             1768.10         1710.21         3478.31
DNK      1940-1944     35-39             2129.11         2020.29         4149.40
DNK      1940-1944     40-44             2487.15         2490.39         4977.54
DNK      1940-1944     45-49             3259.20         3312.42         6571.62
DNK      1940-1944     50-54             4148.25         4407.66         8555.91
DNK      1940-1944     55-59             5599.34         6041.86        11641.20
DNK      1940-1944     60-64             7638.47         8011.20        15649.67
DNK      1940-1944     65-69            10144.60        10411.47        20556.07
DNK      1940-1944     70-74            12441.78        11637.72        24079.50
DNK      1940-1944     75-79            13286.82        11720.74        25007.56
DNK      1940-1944     80-84            11833.76        10061.55        21895.31
DNK      1940-1944     85-89             6662.42         5457.86        12120.28
DNK      1940-1944     90-94             2147.16         1597.23         3744.39
DNK      1940-1944     95-99              351.02          228.03          579.05
DNK      1940-1944    100-104              27.02           17.01           44.03
DNK      1940-1944    105-109               0.00            0.00            0.00
DNK      1940-1944    110+                  0.00            0.00            0.00
DNK      1945-1949        0              7706.00        10750.00        18456.00
DNK      1945-1949      1-4              1538.00         1835.00         3373.00
DNK      1945-1949      5-9               469.00          709.00         1178.00
DNK      1945-1949     10-14              381.00          527.00          908.00
DNK      1945-1949     15-19              639.00          990.00         1629.00
DNK      1945-1949     20-24             1041.00         1656.00         2697.00
DNK      1945-1949     25-29             1324.00         1710.00         3034.00
DNK      1945-1949     30-34             1570.00         1700.00         3270.00
DNK      1945-1949     35-39             2025.00         2071.00         4096.00
DNK      1945-1949     40-44             2367.00         2585.00         4952.00
DNK      1945-1949     45-49             3289.00         3427.00         6716.00
DNK      1945-1949     50-54             4124.00         4595.00         8719.00
DNK      1945-1949     55-59             5443.00         5971.00        11414.00
DNK      1945-1949     60-64             7738.00         8091.00        15829.00
DNK      1945-1949     65-69            10281.00        10627.00        20908.00
DNK      1945-1949     70-74            12859.00        12577.00        25436.00
DNK      1945-1949     75-79            13392.00        12457.00        25849.00
DNK      1945-1949     80-84            11803.00        10032.00        21835.00
DNK      1945-1949     85-89             6968.00         5689.00        12657.00
DNK      1945-1949     90-94             2439.00         1900.00         4339.00
DNK      1945-1949     95-99              412.00          239.00          651.00
DNK      1945-1949    100-104              32.00           16.00           48.00
DNK      1945-1949    105-109               1.00            0.00            1.00
DNK      1945-1949    110+                  0.00            0.00            0.00
DNK      1950-1954        0              4552.00         6506.00        11058.00
DNK      1950-1954      1-4               861.00         1198.00         2059.00
DNK      1950-1954      5-9               360.00          611.00          971.00
DNK      1950-1954     10-14              254.00          383.00          637.00
DNK      1950-1954     15-19              351.00          639.00          990.00
DNK      1950-1954     20-24              445.00          947.00         1392.00
DNK      1950-1954     25-29              675.00         1035.00         1710.00
DNK      1950-1954     30-34              939.00         1165.00         2104.00
DNK      1950-1954     35-39             1300.00         1474.00         2774.00
DNK      1950-1954     40-44             1947.00         2202.00         4149.00
DNK      1950-1954     45-49             2927.00         3346.00         6273.00
DNK      1950-1954     50-54             3861.00         4671.00         8532.00
DNK      1950-1954     55-59             5142.00         6417.00        11559.00
DNK      1950-1954     60-64             7199.00         8515.00        15714.00
DNK      1950-1954     65-69            10288.00        10963.00        21251.00
DNK      1950-1954     70-74            13740.00        13992.00        27732.00
DNK      1950-1954     75-79            15613.00        14779.00        30392.00
DNK      1950-1954     80-84            13377.00        11873.00        25250.00
DNK      1950-1954     85-89             8172.00         6565.00        14737.00
DNK      1950-1954     90-94             3107.00         2269.00         5376.00
DNK      1950-1954     95-99              557.00          351.00          908.00
DNK      1950-1954    100-104              52.00           32.00           84.00
DNK      1950-1954    105-109               0.00            0.00            0.00
DNK      1950-1954    110+                  0.00            0.00            0.00
DNK      1955-1959        0              3667.00         5274.00         8941.00
DNK      1955-1959      1-4               596.00          830.00         1426.00
DNK      1955-1959      5-9               296.00          457.00          753.00
DNK      1955-1959     10-14              243.00          420.00          663.00
DNK      1955-1959     15-19              324.00          698.00         1022.00
DNK      1955-1959     20-24              354.00          824.00         1178.00
DNK      1955-1959     25-29              524.00          820.00         1344.00
DNK      1955-1959     30-34              810.00          980.00         1790.00
DNK      1955-1959     35-39             1159.00         1315.00         2474.00
DNK      1955-1959     40-44             1678.00         1994.00         3672.00
DNK      1955-1959     45-49             2646.00         3248.00         5894.00
DNK      1955-1959     50-54             3749.00         5116.00         8865.00
DNK      1955-1959     55-59             5189.00         7343.00        12532.00
DNK      1955-1959     60-64             7223.00         9526.00        16749.00
DNK      1955-1959     65-69            10025.00        12139.00        22164.00
DNK      1955-1959     70-74            13906.00        15021.00        28927.00
DNK      1955-1959     75-79            16515.00        16222.00        32737.00
DNK      1955-1959     80-84            14727.00        14121.00        28848.00
DNK      1955-1959     85-89             9031.00         7732.00        16763.00
DNK      1955-1959     90-94             3293.00         2606.00         5899.00
DNK      1955-1959     95-99              640.00          444.00         1084.00
DNK      1955-1959    100-104              60.00           38.00           98.00
DNK      1955-1959    105-109               1.00            2.00            3.00
DNK      1955-1959    110+                  0.00            0.00            0.00
DNK      1960-1964        0              3333.00         4667.00         8000.00
DNK      1960-1964      1-4               557.00          739.00         1296.00
DNK      1960-1964      5-9               272.00          514.00          786.00
DNK      1960-1964     10-14              201.00          392.00          593.00
DNK      1960-1964     15-19              373.00          830.00         1203.00
DNK      1960-1964     20-24              335.00          862.00         1197.00
DNK      1960-1964     25-29              423.00          785.00         1208.00
DNK      1960-1964     30-34              672.00          876.00         1548.00
DNK      1960-1964     35-39             1101.00         1275.00         2376.00
DNK      1960-1964     40-44             1675.00         1998.00         3673.00
DNK      1960-1964     45-49             2420.00         3254.00         5674.00
DNK      1960-1964     50-54             3652.00         5530.00         9182.00
DNK      1960-1964     55-59             5215.00         8360.00        13575.00
DNK      1960-1964     60-64             7475.00        11229.00        18704.00
DNK      1960-1964     65-69            10744.00        14324.00        25068.00
DNK      1960-1964     70-74            14707.00        16563.00        31270.00
DNK      1960-1964     75-79            18286.00        18536.00        36822.00
DNK      1960-1964     80-84            17340.00        16191.00        33531.00
DNK      1960-1964     85-89            10848.00         9733.00        20581.00
DNK      1960-1964     90-94             4067.00         3162.00         7229.00
DNK      1960-1964     95-99              759.00          521.00         1280.00
DNK      1960-1964    100-104              57.00           47.00          104.00
DNK      1960-1964    105-109               1.00            0.00            1.00
DNK      1960-1964    110+                  0.00            0.00            0.00
DNK      1965-1969        0              2667.00         4000.00         6667.00
DNK      1965-1969      1-4               534.00          708.00         1242.00
DNK      1965-1969      5-9               309.00          523.00          832.00
DNK      1965-1969     10-14              246.00          397.00          643.00
DNK      1965-1969     15-19              390.00          883.00         1273.00
DNK      1965-1969     20-24              391.00         1085.00         1476.00
DNK      1965-1969     25-29              424.00          767.00         1191.00
DNK      1965-1969     30-34              580.00          897.00         1477.00
DNK      1965-1969     35-39             1036.00         1234.00         2270.00
DNK      1965-1969     40-44             1708.00         2044.00         3752.00
DNK      1965-1969     45-49             2555.00         3347.00         5902.00
DNK      1965-1969     50-54             3666.00         5451.00         9117.00
DNK      1965-1969     55-59             5486.00         9184.00        14670.00
DNK      1965-1969     60-64             7786.00        12872.00        20658.00
DNK      1965-1969     65-69            11341.00        16529.00        27870.00
DNK      1965-1969     70-74            15671.00        19125.00        34796.00
DNK      1965-1969     75-79            18431.00        19148.00        37579.00
DNK      1965-1969     80-84            18713.00        17061.00        35774.00
DNK      1965-1969     85-89            12378.00        10541.00        22919.00
DNK      1965-1969     90-94             4766.00         3735.00         8501.00
DNK      1965-1969     95-99              956.00          603.00         1559.00
DNK      1965-1969    100-104              82.00           39.00          121.00
DNK      1965-1969    105-109               0.00            0.00            0.00
DNK      1965-1969    110+                  0.00            0.00            0.00
DNK      1970-1974        0              1815.00         2717.00         4532.00
DNK      1970-1974      1-4               367.00          561.00          928.00
DNK      1970-1974      5-9               311.00          523.00          834.00
DNK      1970-1974     10-14              227.00          380.00          607.00
DNK      1970-1974     15-19              372.00          968.00         1340.00
DNK      1970-1974     20-24              429.00         1105.00         1534.00
DNK      1970-1974     25-29              483.00         1035.00         1518.00
DNK      1970-1974     30-34              614.00         1020.00         1634.00
DNK      1970-1974     35-39              901.00         1374.00         2275.00
DNK      1970-1974     40-44             1579.00         2105.00         3684.00
DNK      1970-1974     45-49             2612.00         3624.00         6236.00
DNK      1970-1974     50-54             3954.00         5890.00         9844.00
DNK      1970-1974     55-59             5349.00         8886.00        14235.00
DNK      1970-1974     60-64             8032.00        13716.00        21748.00
DNK      1970-1974     65-69            11028.00        17813.00        28841.00
DNK      1970-1974     70-74            15278.00        20747.00        36025.00
DNK      1970-1974     75-79            19037.00        20386.00        39423.00
DNK      1970-1974     80-84            19073.00        17149.00        36222.00
DNK      1970-1974     85-89            14210.00        11239.00        25449.00
DNK      1970-1974     90-94             6055.00         4369.00        10424.00
DNK      1970-1974     95-99             1334.00          835.00         2169.00
DNK      1970-1974    100-104             131.00           63.00          194.00
DNK      1970-1974    105-109               5.00            1.00            6.00
DNK      1970-1974    110+                  0.00            0.00            0.00
DNK      1975-1979        0              1210.00         1803.00         3013.00
DNK      1975-1979      1-4               311.00          436.00          747.00
DNK      1975-1979      5-9               241.00          349.00          590.00
DNK      1975-1979     10-14              193.00          361.00          554.00
DNK      1975-1979     15-19              336.00          909.00         1245.00
DNK      1975-1979     20-24              387.00         1145.00         1532.00
DNK      1975-1979     25-29              462.00         1128.00         1590.00
DNK      1975-1979     30-34              719.00         1216.00         1935.00
DNK      1975-1979     35-39              892.00         1505.00         2397.00
DNK      1975-1979     40-44             1464.00         2115.00         3579.00
DNK      1975-1979     45-49             2360.00         3258.00         5618.00
DNK      1975-1979     50-54             3736.00         5824.00         9560.00
DNK      1975-1979     55-59             5475.00         9120.00        14595.00
DNK      1975-1979     60-64             7641.00        13174.00        20815.00
DNK      1975-1979     65-69            11042.00        18702.00        29744.00
DNK      1975-1979     70-74            15431.00        22222.00        37653.00
DNK      1975-1979     75-79            20005.00        22237.00        42242.00
DNK      1975-1979     80-84            21094.00        18785.00        39879.00
DNK      1975-1979     85-89            16660.00        12201.00        28861.00
DNK      1975-1979     90-94             8094.00         5222.00        13316.00
DNK      1975-1979     95-99             1973.00         1119.00         3092.00
DNK      1975-1979    100-104             222.00          103.00          325.00
DNK      1975-1979    105-109              11.00            2.00           13.00
DNK      1975-1979    110+                  0.00            0.00            0.00
DNK      1980-1984        0               887.00         1242.00         2129.00
DNK      1980-1984      1-4               231.00          303.00          534.00
DNK      1980-1984      5-9               158.00          244.00          402.00
DNK      1980-1984     10-14              186.00          237.00          423.00
DNK      1980-1984     15-19              331.00          840.00         1171.00
DNK      1980-1984     20-24              374.00         1118.00         1492.00
DNK      1980-1984     25-29              488.00         1217.00         1705.00
DNK      1980-1984     30-34              748.00         1522.00         2270.00
DNK      1980-1984     35-39             1183.00         1985.00         3168.00
DNK      1980-1984     40-44             1537.00         2304.00         3841.00
DNK      1980-1984     45-49             2382.00         3417.00         5799.00
DNK      1980-1984     50-54             3605.00         5348.00         8953.00
DNK      1980-1984     55-59             5475.00         8945.00        14420.00
DNK      1980-1984     60-64             8059.00        13768.00        21827.00
DNK      1980-1984     65-69            10928.00        18289.00        29217.00
DNK      1980-1984     70-74            15989.00        23810.00        39799.00
DNK      1980-1984     75-79            20838.00        24707.00        45545.00
DNK      1980-1984     80-84            24073.00        20319.00        44392.00
DNK      1980-1984     85-89            20216.00        13524.00        33740.00
DNK      1980-1984     90-94            10596.00         5801.00        16397.00
DNK      1980-1984     95-99             2813.00         1365.00         4178.00
DNK      1980-1984    100-104             353.00          149.00          502.00
DNK      1980-1984    105-109              14.00            3.00           17.00
DNK      1980-1984    110+                  0.00            0.00            0.00
DNK      1985-1989        0               968.00         1320.00         2288.00
DNK      1985-1989      1-4               225.00          249.00          474.00
DNK      1985-1989      5-9               119.00          180.00          299.00
DNK      1985-1989     10-14              128.00          232.00          360.00
DNK      1985-1989     15-19              282.00          699.00          981.00
DNK      1985-1989     20-24              375.00         1123.00         1498.00
DNK      1985-1989     25-29              434.00         1171.00         1605.00
DNK      1985-1989     30-34              663.00         1492.00         2155.00
DNK      1985-1989     35-39             1062.00         2015.00         3077.00
DNK      1985-1989     40-44             1891.00         2926.00         4817.00
DNK      1985-1989     45-49             2435.00         3580.00         6015.00
DNK      1985-1989     50-54             3621.00         5312.00         8933.00
DNK      1985-1989     55-59             5447.00         8198.00        13645.00
DNK      1985-1989     60-64             8037.00        12894.00        20931.00
DNK      1985-1989     65-69            11419.00        18132.00        29551.00
DNK      1985-1989     70-74            15594.00        22298.00        37892.00
DNK      1985-1989     75-79            21795.00        25921.00        47716.00
DNK      1985-1989     80-84            25564.00        21674.00        47238.00
DNK      1985-1989     85-89            23303.00        14060.00        37363.00
DNK      1985-1989     90-94            13495.00         6527.00        20022.00
DNK      1985-1989     95-99             3838.00         1581.00         5419.00
DNK      1985-1989    100-104             506.00          173.00          679.00
DNK      1985-1989    105-109              22.00            6.00           28.00
DNK      1985-1989    110+                  0.00            0.00            0.00
DNK      1990-1994        0               899.00         1236.00         2135.00
DNK      1990-1994      1-4               193.00          246.00          439.00
DNK      1990-1994      5-9               105.00          164.00          269.00
DNK      1990-1994     10-14              108.00          167.00          275.00
DNK      1990-1994     15-19              240.00          537.00          777.00
DNK      1990-1994     20-24              308.00          882.00         1190.00
DNK      1990-1994     25-29              415.00         1111.00         1526.00
DNK      1990-1994     30-34              555.00         1438.00         1993.00
DNK      1990-1994     35-39              996.00         1944.00         2940.00
DNK      1990-1994     40-44             1690.00         2948.00         4638.00
DNK      1990-1994     45-49             2806.00         4341.00         7147.00
DNK      1990-1994     50-54             3660.00         5322.00         8982.00
DNK      1990-1994     55-59             5175.00         7581.00        12756.00
DNK      1990-1994     60-64             7666.00        11274.00        18940.00
DNK      1990-1994     65-69            11504.00        16903.00        28407.00
DNK      1990-1994     70-74            16452.00        22522.00        38974.00
DNK      1990-1994     75-79            21649.00        25365.00        47014.00
DNK      1990-1994     80-84            27956.00        24152.00        52108.00
DNK      1990-1994     85-89            26850.00        16021.00        42871.00
DNK      1990-1994     90-94            16484.00         7247.00        23731.00
DNK      1990-1994     95-99             5159.00         1933.00         7092.00
DNK      1990-1994    100-104             721.00          247.00          968.00
DNK      1990-1994    105-109              39.00            6.00           45.00
DNK      1990-1994    110+                  0.00            0.00            0.00
DNK      1995-1999        0               736.00          939.00         1675.00
DNK      1995-1999      1-4               162.00          239.00          401.00
DNK      1995-1999      5-9                74.00          136.00          210.00
DNK      1995-1999     10-14               95.00          141.00          236.00
DNK      1995-1999     15-19              185.00          489.00          674.00
DNK      1995-1999     20-24              267.00          741.00         1008.00
DNK      1995-1999     25-29              361.00          978.00         1339.00
DNK      1995-1999     30-34              585.00         1344.00         1929.00
DNK      1995-1999     35-39              942.00         1689.00         2631.00
DNK      1995-1999     40-44             1582.00         2708.00         4290.00
DNK      1995-1999     45-49             2552.00         3956.00         6508.00
DNK      1995-1999     50-54             4066.00         6122.00        10188.00
DNK      1995-1999     55-59             5037.00         7568.00        12605.00
DNK      1995-1999     60-64             7433.00        10555.00        17988.00
DNK      1995-1999     65-69            11021.00        14969.00        25990.00
DNK      1995-1999     70-74            15779.00        20644.00        36423.00
DNK      1995-1999     75-79            21481.00        24675.00        46156.00
DNK      1995-1999     80-84            26699.00        23565.00        50264.00
DNK      1995-1999     85-89            27947.00        17562.00        45509.00
DNK      1995-1999     90-94            18562.00         7769.00        26331.00
DNK      1995-1999     95-99             6200.00         1946.00         8146.00
DNK      1995-1999    100-104             903.00          226.00         1129.00
DNK      1995-1999    105-109              51.00           11.00           62.00
DNK      1995-1999    110+                  1.00            0.00            1.00
DNK      2000-2004        0               681.00          850.00         1531.00
DNK      2000-2004      1-4               156.00          166.00          322.00
DNK      2000-2004      5-9                70.00          114.00          184.00
DNK      2000-2004     10-14               86.00          147.00          233.00
DNK      2000-2004     15-19              159.00          413.00          572.00
DNK      2000-2004     20-24              220.00          611.00          831.00
DNK      2000-2004     25-29              293.00          712.00         1005.00
DNK      2000-2004     30-34              436.00          995.00         1431.00
DNK      2000-2004     35-39              827.00         1588.00         2415.00
DNK      2000-2004     40-44             1280.00         2297.00         3577.00
DNK      2000-2004     45-49             2257.00         3623.00         5880.00
DNK      2000-2004     50-54             3566.00         5651.00         9217.00
DNK      2000-2004     55-59             5568.00         8768.00        14336.00
DNK      2000-2004     60-64             6751.00        10113.00        16864.00
DNK      2000-2004     65-69             9648.00        13051.00        22699.00
DNK      2000-2004     70-74            13912.00        17360.00        31272.00
DNK      2000-2004     75-79            19731.00        22477.00        42208.00
DNK      2000-2004     80-84            25541.00        22992.00        48533.00
DNK      2000-2004     85-89            27135.00        17444.00        44579.00
DNK      2000-2004     90-94            20687.00         8929.00        29616.00
DNK      2000-2004     95-99             7481.00         2098.00         9579.00
DNK      2000-2004    100-104            1135.00          223.00         1358.00
DNK      2000-2004    105-109              63.00            8.00           71.00
DNK      2000-2004    110+                  1.00            0.00            1.00
DNK      2005-2009        0               534.00          708.00         1242.00
DNK      2005-2009      1-4               100.00          129.00          229.00
DNK      2005-2009      5-9                60.00           83.00          143.00
DNK      2005-2009     10-14               71.00          108.00          179.00
DNK      2005-2009     15-19              166.00          387.00          553.00
DNK      2005-2009     20-24              143.00          547.00          690.00
DNK      2005-2009     25-29              244.00          584.00          828.00
DNK      2005-2009     30-34              351.00          807.00         1158.00
DNK      2005-2009     35-39              648.00         1182.00         1830.00
DNK      2005-2009     40-44             1194.00         2097.00         3291.00
DNK      2005-2009     45-49             1950.00         3223.00         5173.00
DNK      2005-2009     50-54             3248.00         5305.00         8553.00
DNK      2005-2009     55-59             4962.00         7760.00        12722.00
DNK      2005-2009     60-64             7604.00        11844.00        19448.00
DNK      2005-2009     65-69             8979.00        12988.00        21967.00
DNK      2005-2009     70-74            12179.00        15782.00        27961.00
DNK      2005-2009     75-79            17273.00        19547.00        36820.00
DNK      2005-2009     80-84            23513.00        21781.00        45294.00
DNK      2005-2009     85-89            26842.00        17811.00        44653.00
DNK      2005-2009     90-94            20425.00         9365.00        29790.00
DNK      2005-2009     95-99             8706.00         2577.00        11283.00
DNK      2005-2009    100-104            1415.00          240.00         1655.00
DNK      2005-2009    105-109              77.00           12.00           89.00
DNK      2005-2009    110+                  0.00            1.00            1.00
DNK      2010-2014        0               488.00          556.00         1044.00
DNK      2010-2014      1-4                76.00          108.00          184.00
DNK      2010-2014      5-9                51.00           59.00          110.00
DNK      2010-2014     10-14               54.00           69.00          123.00
DNK      2010-2014     15-19              120.00          260.00          380.00
DNK      2010-2014     20-24              182.00          403.00          585.00
DNK      2010-2014     25-29              162.00          418.00          580.00
DNK      2010-2014     30-34              287.00          555.00          842.00
DNK      2010-2014     35-39              446.00          958.00         1404.00
DNK      2010-2014     40-44              914.00         1573.00         2487.00
DNK      2010-2014     45-49             1731.00         2842.00         4573.00
DNK      2010-2014     50-54             2753.00         4494.00         7247.00
DNK      2010-2014     55-59             4248.00         6861.00        11109.00
DNK      2010-2014     60-64             6529.00        10116.00        16645.00
DNK      2010-2014     65-69             9687.00        14648.00        24335.00
DNK      2010-2014     70-74            11567.00        15972.00        27539.00
DNK      2010-2014     75-79            15759.00        18375.00        34134.00
DNK      2010-2014     80-84            20863.00        20322.00        41185.00
DNK      2010-2014     85-89            24692.00        18370.00        43062.00
DNK      2010-2014     90-94            20953.00        10146.00        31099.00
DNK      2010-2014     95-99             9049.00         2894.00        11943.00
DNK      2010-2014    100-104            1854.00          398.00         2252.00
DNK      2010-2014    105-109             136.00           20.00          156.00
DNK      2010-2014    110+                  1.00            0.00            1.00
DNK      2015-2019        0               448.00          600.00         1048.00
DNK      2015-2019      1-4                59.00           86.00          145.00
