Deaths (period 5x10), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
BEL      1950-1959     90-94            14999.05         8425.28        23424.33
BEL      1950-1959     95-99             2436.00         1016.00         3452.00
BEL      1950-1959    100-104             219.99           88.04          308.03
BEL      1950-1959    105-109               2.01            0.00            2.01
BEL      1950-1959    110+                  0.00            0.00            0.00
BEL      1960-1969        0             16386.14        22434.45        38820.59
BEL      1960-1969      1-4              2573.15         3344.03         5917.18
BEL      1960-1969      5-9              1406.01         2035.00         3441.01
BEL      1960-1969     10-14             1084.00         1701.00         2785.00
BEL      1960-1969     15-19             1392.01         3386.01         4778.02
BEL      1960-1969     20-24             1703.03         4567.02         6270.05
BEL      1960-1969     25-29             1993.07         4289.01         6282.08
BEL      1960-1969     30-34             2865.19         5243.09         8108.28
BEL      1960-1969     35-39             4481.24         7390.19        11871.43
BEL      1960-1969     40-44             6357.46        10460.20        16817.66
BEL      1960-1969     45-49             9168.55        15778.25        24946.80
BEL      1960-1969     50-54            14732.03        27860.57        42592.60
BEL      1960-1969     55-59            24280.61        48348.99        72629.60
BEL      1960-1969     60-64            38087.51        69245.37       107332.88
BEL      1960-1969     65-69            56666.75        82468.58       139135.33
BEL      1960-1969     70-74            77088.97        86208.63       163297.60
BEL      1960-1969     75-79            94392.14        87209.68       181601.82
BEL      1960-1969     80-84            91472.01        73927.40       165399.41
BEL      1960-1969     85-89            60989.96        42863.85       103853.81
BEL      1960-1969     90-94            22901.47        13250.24        36151.71
BEL      1960-1969     95-99             4210.23         1878.00         6088.23
BEL      1960-1969    100-104             330.16          126.00          456.16
BEL      1960-1969    105-109               5.79            0.00            5.79
BEL      1960-1969    110+                  0.00            0.00            0.00
BEL      1970-1979        0              9008.00        12461.00        21469.00
BEL      1970-1979      1-4              1763.00         2273.00         4036.00
BEL      1970-1979      5-9              1115.00         1662.00         2777.00
BEL      1970-1979     10-14              971.00         1618.00         2589.00
BEL      1970-1979     15-19             1769.00         4533.00         6302.00
BEL      1970-1979     20-24             1976.00         5735.00         7711.00
BEL      1970-1979     25-29             2077.00         4466.00         6543.00
BEL      1970-1979     30-34             2434.00         4661.00         7095.00
BEL      1970-1979     35-39             3635.00         6069.00         9704.00
BEL      1970-1979     40-44             6108.00        10088.00        16196.00
BEL      1970-1979     45-49             9979.00        17324.00        27303.00
BEL      1970-1979     50-54            14180.00        26099.00        40279.00
BEL      1970-1979     55-59            18902.00        36796.00        55698.00
BEL      1970-1979     60-64            30739.00        58938.00        89677.00
BEL      1970-1979     65-69            52107.00        87300.00       139407.00
BEL      1970-1979     70-74            80081.00       102852.00       182933.00
BEL      1970-1979     75-79           103814.00        96340.00       200154.00
BEL      1970-1979     80-84           103181.00        73622.00       176803.00
BEL      1970-1979     85-89            71493.00        43636.00       115129.00
BEL      1970-1979     90-94            30073.00        16115.00        46188.00
BEL      1970-1979     95-99             6444.00         2877.00         9321.00
BEL      1970-1979    100-104             549.96          219.25          769.21
BEL      1970-1979    105-109              18.06            2.75           20.81
BEL      1970-1979    110+                  0.00            0.00            0.00
BEL      1980-1989        0              4987.00         7167.00        12154.00
BEL      1980-1989      1-4              1029.00         1283.00         2312.00
BEL      1980-1989      5-9               631.00          930.00         1561.00
BEL      1980-1989     10-14              666.00          969.00         1635.00
BEL      1980-1989     15-19             1312.00         3425.00         4737.00
BEL      1980-1989     20-24             1790.00         5418.00         7208.00
BEL      1980-1989     25-29             2022.00         4869.00         6891.00
BEL      1980-1989     30-34             2654.00         5462.00         8116.00
BEL      1980-1989     35-39             3582.00         6461.00        10043.00
BEL      1980-1989     40-44             5067.00         8517.00        13584.00
BEL      1980-1989     45-49             7492.00        12932.00        20424.00
BEL      1980-1989     50-54            11895.00        22137.00        34032.00
BEL      1980-1989     55-59            18575.00        36917.00        55492.00
BEL      1980-1989     60-64            25484.00        50568.00        76052.00
BEL      1980-1989     65-69            35535.00        62745.00        98280.00
BEL      1980-1989     70-74            59428.00        85049.00       144477.00
BEL      1980-1989     75-79            95074.00        99180.00       194254.00
BEL      1980-1989     80-84           114680.00        82717.00       197397.00
BEL      1980-1989     85-89            91501.00        48144.00       139645.00
BEL      1980-1989     90-94            42070.00        17896.00        59966.00
BEL      1980-1989     95-99             9958.00         3646.00        13604.00
BEL      1980-1989    100-104            1117.41          386.13         1503.54
BEL      1980-1989    105-109              50.60           14.91           65.51
BEL      1980-1989    110+                  0.00            0.00            0.00
BEL      1990-1999        0              3343.00         4667.00         8010.00
BEL      1990-1999      1-4               648.00          911.00         1559.00
BEL      1990-1999      5-9               439.00          587.00         1026.00
BEL      1990-1999     10-14              479.00          653.00         1132.00
BEL      1990-1999     15-19              999.00         2495.00         3494.00
BEL      1990-1999     20-24             1375.00         4369.00         5744.00
BEL      1990-1999     25-29             1596.00         4600.00         6196.00
BEL      1990-1999     30-34             2345.00         5277.00         7622.00
BEL      1990-1999     35-39             3577.00         6735.00        10312.00
BEL      1990-1999     40-44             5628.00         9537.00        15165.00
BEL      1990-1999     45-49             7597.00        13567.00        21164.00
BEL      1990-1999     50-54             9675.00        17806.00        27481.00
BEL      1990-1999     55-59            13529.00        26083.00        39612.00
BEL      1990-1999     60-64            21135.00        41890.00        63025.00
BEL      1990-1999     65-69            33998.00        63020.00        97018.00
BEL      1990-1999     70-74            49205.00        76903.00       126108.00
BEL      1990-1999     75-79            68269.00        79901.00       148170.00
BEL      1990-1999     80-84            99782.00        79479.00       179261.00
BEL      1990-1999     85-89           108318.00        57587.00       165905.00
BEL      1990-1999     90-94            65721.00        24093.00        89814.00
BEL      1990-1999     95-99            18997.00         5338.00        24335.00
BEL      1990-1999    100-104            2653.36          626.33         3279.69
BEL      1990-1999    105-109             117.64           25.67          143.31
BEL      1990-1999    110+                  6.00            0.00            6.00
BEL      2000-2009        0              2086.00         2723.00         4809.00
BEL      2000-2009      1-4               508.00          671.00         1179.00
BEL      2000-2009      5-9               300.00          369.00          669.00
BEL      2000-2009     10-14              354.00          471.00          825.00
BEL      2000-2009     15-19              783.00         1814.00         2597.00
BEL      2000-2009     20-24              955.00         3204.00         4159.00
BEL      2000-2009     25-29             1226.00         3348.00         4574.00
BEL      2000-2009     30-34             1697.00         3870.00         5567.00
BEL      2000-2009     35-39             2887.00         5446.00         8333.00
BEL      2000-2009     40-44             4827.00         8631.00        13458.00
BEL      2000-2009     45-49             7689.00        13583.00        21272.00
BEL      2000-2009     50-54            11466.00        20102.00        31568.00
BEL      2000-2009     55-59            14545.00        27251.00        41796.00
BEL      2000-2009     60-64            18037.00        34051.00        52088.00
BEL      2000-2009     65-69            25756.00        46367.00        72123.00
BEL      2000-2009     70-74            42979.00        67828.00       110807.00
BEL      2000-2009     75-79            71776.00        89513.00       161289.00
BEL      2000-2009     80-84            99297.00        87952.00       187249.00
BEL      2000-2009     85-89           103327.00        60823.00       164150.00
BEL      2000-2009     90-94            77219.00        29205.00       106424.00
BEL      2000-2009     95-99            30624.00         7489.00        38113.00
BEL      2000-2009    100-104            4882.00          773.00         5655.00
BEL      2000-2009    105-109             264.00           22.00          286.00
BEL      2000-2009    110+                  4.00            1.00            5.00
BEL      2010-2019        0              1831.00         2499.00         4330.00
BEL      2010-2019      1-4               397.00          518.00          915.00
BEL      2010-2019      5-9               244.00          322.00          566.00
BEL      2010-2019     10-14              234.00          365.00          599.00
BEL      2010-2019     15-19              546.00         1103.00         1649.00
BEL      2010-2019     20-24              764.00         2147.00         2911.00
BEL      2010-2019     25-29              998.00         2528.00         3526.00
BEL      2010-2019     30-34             1414.00         3036.00         4450.00
BEL      2010-2019     35-39             2215.00         4110.00         6325.00
BEL      2010-2019     40-44             3635.00         6281.00         9916.00
BEL      2010-2019     45-49             6518.00        10293.00        16811.00
BEL      2010-2019     50-54            10569.00        16875.00        27444.00
BEL      2010-2019     55-59            15374.00        26066.00        41440.00
BEL      2010-2019     60-64            21602.00        36915.00        58517.00
BEL      2010-2019     65-69            27279.00        46800.00        74079.00
BEL      2010-2019     70-74            35847.00        55793.00        91640.00
BEL      2010-2019     75-79            54773.00        72914.00       127687.00
BEL      2010-2019     80-84            93341.00        93065.00       186406.00
BEL      2010-2019     85-89           127725.00        89498.00       217223.00
BEL      2010-2019     90-94            99980.00        47248.00       147228.00
BEL      2010-2019     95-99            37012.00        11312.00        48324.00
BEL      2010-2019    100-104            6635.00         1199.00         7834.00
BEL      2010-2019    105-109             509.00           41.00          550.00
BEL      2010-2019    110+                 17.98            1.00           18.98
BEL      2020-2024        0               782.00          987.00         1769.00
BEL      2020-2024      1-4               178.00          186.00          364.00
BEL      2020-2024      5-9               107.00          128.00          235.00
BEL      2020-2024     10-14              139.00          149.00          288.00
BEL      2020-2024     15-19              249.00          442.00          691.00
BEL      2020-2024     20-24              335.00          782.00         1117.00
BEL      2020-2024     25-29              390.00         1075.00         1465.00
BEL      2020-2024     30-34              652.00         1396.00         2048.00
BEL      2020-2024     35-39             1064.00         1931.00         2995.00
BEL      2020-2024     40-44             1659.00         2887.00         4546.00
BEL      2020-2024     45-49             2666.00         4353.00         7019.00
BEL      2020-2024     50-54             4360.00         7151.00        11511.00
BEL      2020-2024     55-59             6933.00        11612.00        18545.00
BEL      2020-2024     60-64            10754.00        17721.00        28475.00
BEL      2020-2024     65-69            15511.00        25092.00        40603.00
BEL      2020-2024     70-74            21950.00        33100.00        55050.00
BEL      2020-2024     75-79            28807.00        38508.00        67315.00
BEL      2020-2024     80-84            41598.00        44311.00        85909.00
BEL      2020-2024     85-89            61932.00        49253.00       111185.00
BEL      2020-2024     90-94            60888.00        33421.00        94309.00
BEL      2020-2024     95-99            27754.00         9949.00        37703.00
BEL      2020-2024    100-104            4548.00         1057.00         5605.00
BEL      2020-2024    105-109             271.00           34.00          305.00
BEL      2020-2024    110+                  8.01            0.00            8.01
BGR      1947-1949        0             28756.89        35158.75        63915.64
BGR      1947-1949      1-4             10000.19        10413.59        20413.78
BGR      1947-1949      5-9              2108.27         2430.35         4538.62
BGR      1947-1949     10-14             1818.19         1819.28         3637.47
BGR      1947-1949     15-19             3578.49         3415.51         6994.00
BGR      1947-1949     20-24             4799.64         5406.85        10206.49
BGR      1947-1949     25-29             3695.51         3778.62         7474.13
BGR      1947-1949     30-34             2447.29         2694.39         5141.68
BGR      1947-1949     35-39             3021.43         3620.57         6642.00
BGR      1947-1949     40-44             3127.46         4241.69         7369.15
BGR      1947-1949     45-49             3181.49         4867.79         8049.28
BGR      1947-1949     50-54             3833.57         5560.90         9394.47
BGR      1947-1949     55-59             5042.68         6106.92        11149.60
BGR      1947-1949     60-64             8250.14         9613.60        17863.74
BGR      1947-1949     65-69             8988.25        10353.72        19341.97
BGR      1947-1949     70-74             9832.40         9865.63        19698.03
BGR      1947-1949     75-79             9138.28         9253.55        18391.83
BGR      1947-1949     80-84             7100.98         7217.19        14318.17
BGR      1947-1949     85-89             4561.61         4400.73         8962.34
BGR      1947-1949     90-94             1820.21         1681.23         3501.44
BGR      1947-1949     95-99              854.09          718.10         1572.19
BGR      1947-1949    100-104             242.53          201.83          444.36
BGR      1947-1949    105-109              62.31           50.88          113.19
BGR      1947-1949    110+                 10.21            7.32           17.53
BGR      1950-1959        0             53790.44        67826.29       121616.73
BGR      1950-1959      1-4             16942.11        17865.75        34807.86
BGR      1950-1959      5-9              3329.31         4039.66         7368.97
BGR      1950-1959     10-14             2430.26         3054.41         5484.67
BGR      1950-1959     15-19             4350.79         5300.47         9651.26
BGR      1950-1959     20-24             6268.48         7835.66        14104.14
BGR      1950-1959     25-29             6535.23         7783.55        14318.78
BGR      1950-1959     30-34             5621.13         6932.39        12553.52
BGR      1950-1959     35-39             5533.22         6843.79        12377.01
BGR      1950-1959     40-44             7188.71         9337.85        16526.56
BGR      1950-1959     45-49             9711.95        13379.03        23090.98
BGR      1950-1959     50-54            12387.31        18152.80        30540.11
BGR      1950-1959     55-59            15470.57        22166.92        37637.49
BGR      1950-1959     60-64            22452.04        26891.80        49343.84
BGR      1950-1959     65-69            32970.50        34374.59        67345.09
BGR      1950-1959     70-74            41268.32        40141.21        81409.53
BGR      1950-1959     75-79            37285.11        33886.07        71171.18
BGR      1950-1959     80-84            27145.36        24808.81        51954.17
BGR      1950-1959     85-89            15508.36        14959.64        30468.00
BGR      1950-1959     90-94             7198.00         6502.47        13700.47
BGR      1950-1959     95-99             2565.48         2176.67         4742.15
BGR      1950-1959    100-104             662.38          571.39         1233.77
BGR      1950-1959    105-109             127.31          103.56          230.87
BGR      1950-1959    110+                  9.25            8.01           17.26
BGR      1960-1969        0             19993.00        25889.00        45882.00
BGR      1960-1969      1-4              4322.00         4863.00         9185.00
BGR      1960-1969      5-9              1548.00         2370.00         3918.00
BGR      1960-1969     10-14             1252.00         2193.00         3445.00
BGR      1960-1969     15-19             1802.00         3516.00         5318.00
BGR      1960-1969     20-24             1919.00         4007.00         5926.00
BGR      1960-1969     25-29             2460.00         4323.00         6783.00
BGR      1960-1969     30-34             3293.00         5526.00         8819.00
BGR      1960-1969     35-39             4753.00         7203.00        11956.00
BGR      1960-1969     40-44             5887.00         8855.00        14742.00
BGR      1960-1969     45-49             7305.00        11014.00        18319.00
BGR      1960-1969     50-54            11019.00        17375.00        28394.00
BGR      1960-1969     55-59            17477.00        27162.00        44639.00
BGR      1960-1969     60-64            25505.00        37422.00        62927.00
BGR      1960-1969     65-69            34568.00        43087.00        77655.00
BGR      1960-1969     70-74            45830.00        44241.00        90071.00
BGR      1960-1969     75-79            54012.00        45289.00        99301.00
BGR      1960-1969     80-84            47050.00        38544.00        85594.00
BGR      1960-1969     85-89            24249.00        19340.00        43589.00
BGR      1960-1969     90-94             8580.00         7260.00        15840.00
BGR      1960-1969     95-99             2619.00         2156.00         4775.00
BGR      1960-1969    100-104             758.28          628.75         1387.03
BGR      1960-1969    105-109             163.38          129.23          292.61
BGR      1960-1969    110+                 23.34           13.02           36.36
BGR      1970-1979        0             14273.00        19625.00        33898.00
BGR      1970-1979      1-4              2686.00         3279.00         5965.00
BGR      1970-1979      5-9              1192.00         1878.00         3070.00
BGR      1970-1979     10-14              987.00         1680.00         2667.00
BGR      1970-1979     15-19             1440.00         3177.00         4617.00
BGR      1970-1979     20-24             1846.00         4408.00         6254.00
BGR      1970-1979     25-29             2077.00         4706.00         6783.00
BGR      1970-1979     30-34             2501.00         5051.00         7552.00
BGR      1970-1979     35-39             3589.00         6885.00        10474.00
BGR      1970-1979     40-44             5645.00        10655.00        16300.00
BGR      1970-1979     45-49             9377.00        16892.00        26269.00
BGR      1970-1979     50-54            13049.00        23280.00        36329.00
BGR      1970-1979     55-59            16739.00        29527.00        46266.00
BGR      1970-1979     60-64            27856.00        44468.00        72324.00
BGR      1970-1979     65-69            46326.00        64991.00       111317.00
BGR      1970-1979     70-74            63287.00        74447.00       137734.00
BGR      1970-1979     75-79            69312.00        65506.00       134818.00
BGR      1970-1979     80-84            60097.00        46138.00       106235.00
BGR      1970-1979     85-89            38881.00        27262.00        66143.00
BGR      1970-1979     90-94            15893.00        11004.00        26897.00
BGR      1970-1979     95-99             3747.00         2732.00         6479.00
BGR      1970-1979    100-104             942.61          751.50         1694.11
BGR      1970-1979    105-109             114.80          110.02          224.82
BGR      1970-1979    110+                  1.66            3.46            5.12
BGR      1980-1989        0              8370.00        11345.00        19715.00
BGR      1980-1989      1-4              2254.00         2867.00         5121.00
BGR      1980-1989      5-9              1140.00         1749.00         2889.00
BGR      1980-1989     10-14              939.00         1614.00         2553.00
BGR      1980-1989     15-19             1395.00         2983.00         4378.00
BGR      1980-1989     20-24             1559.00         3957.00         5516.00
BGR      1980-1989     25-29             1958.00         4540.00         6498.00
BGR      1980-1989     30-34             2637.00         6160.00         8797.00
BGR      1980-1989     35-39             3674.00         8688.00        12362.00
BGR      1980-1989     40-44             5001.00        11962.00        16963.00
BGR      1980-1989     45-49             8147.00        18798.00        26945.00
BGR      1980-1989     50-54            13937.00        30010.00        43947.00
BGR      1980-1989     55-59            22609.00        45578.00        68187.00
BGR      1980-1989     60-64            32125.00        58258.00        90383.00
BGR      1980-1989     65-69            42985.00        64638.00       107623.00
BGR      1980-1989     70-74            67745.00        83018.00       150763.00
BGR      1980-1989     75-79            90987.00        92507.00       183494.00
BGR      1980-1989     80-84            83701.00        69933.00       153634.00
BGR      1980-1989     85-89            47433.00        33788.00        81221.00
BGR      1980-1989     90-94            18457.00        11190.00        29647.00
BGR      1980-1989     95-99             4904.00         2765.00         7669.00
BGR      1980-1989    100-104            1163.23          589.28         1752.51
BGR      1980-1989    105-109             162.71           80.01          242.72
BGR      1980-1989    110+                  7.11            1.73            8.84
BGR      1990-1999        0              5281.00         7236.00        12517.00
BGR      1990-1999      1-4              1534.00         1931.00         3465.00
BGR      1990-1999      5-9               840.00         1263.00         2103.00
BGR      1990-1999     10-14              826.00         1309.00         2135.00
BGR      1990-1999     15-19             1361.00         2939.00         4300.00
BGR      1990-1999     20-24             1539.00         4138.00         5677.00
BGR      1990-1999     25-29             1785.00         4277.00         6062.00
BGR      1990-1999     30-34             2355.00         5726.00         8081.00
BGR      1990-1999     35-39             3675.00         9101.00        12776.00
BGR      1990-1999     40-44             5929.00        15526.00        21455.00
BGR      1990-1999     45-49             9060.00        23866.00        32926.00
BGR      1990-1999     50-54            12458.00        31643.00        44101.00
BGR      1990-1999     55-59            19637.00        44470.00        64107.00
BGR      1990-1999     60-64            33391.00        64535.00        97926.00
BGR      1990-1999     65-69            54460.00        84567.00       139027.00
BGR      1990-1999     70-74            75363.00        92393.00       167756.00
BGR      1990-1999     75-79            86265.00        84244.00       170509.00
BGR      1990-1999     80-84            94727.01        75884.86       170611.87
BGR      1990-1999     85-89            69725.08        47072.63       116797.71
BGR      1990-1999     90-94            25676.52        15072.86        40749.38
BGR      1990-1999     95-99             5051.06         2664.58         7715.64
BGR      1990-1999    100-104             728.51          334.13         1062.64
BGR      1990-1999    105-109              44.79           13.93           58.72
BGR      1990-1999    110+                  0.00            0.00            0.00
BGR      2000-2009        0              3511.00         4530.00         8041.00
BGR      2000-2009      1-4               705.00          865.00         1570.00
BGR      2000-2009      5-9               386.00          584.00          970.00
BGR      2000-2009     10-14              457.00          723.00         1180.00
BGR      2000-2009     15-19              847.00         1795.00         2642.00
BGR      2000-2009     20-24             1141.00         3152.00         4293.00
BGR      2000-2009     25-29             1377.00         3671.00         5048.00
BGR      2000-2009     30-34             2047.00         4656.00         6703.00
BGR      2000-2009     35-39             3100.00         6544.00         9644.00
BGR      2000-2009     40-44             4824.00        11199.00        16023.00
BGR      2000-2009     45-49             8243.00        19601.00        27844.00
BGR      2000-2009     50-54            13047.00        32760.00        45807.00
BGR      2000-2009     55-59            18931.00        45370.00        64301.00
BGR      2000-2009     60-64            26424.00        54912.00        81336.00
BGR      2000-2009     65-69            42410.00        69350.00       111760.00
BGR      2000-2009     70-74            72041.00        90116.00       162157.00
BGR      2000-2009     75-79           107127.00       101166.00       208293.00
BGR      2000-2009     80-84           110697.00        82731.00       193428.00
BGR      2000-2009     85-89            69456.00        43813.00       113269.00
BGR      2000-2009     90-94            29434.00        16209.00        45643.00
BGR      2000-2009     95-99             6548.00         3067.00         9615.00
BGR      2000-2009    100-104             625.21          269.65          894.86
BGR      2000-2009    105-109              39.81           10.37           50.18
BGR      2000-2009    110+                  0.00            0.00            0.00
BGR      2010-2019        0              2042.00         2774.00         4816.00
BGR      2010-2019      1-4               450.00          538.00          988.00
BGR      2010-2019      5-9               267.00          348.00          615.00
BGR      2010-2019     10-14              247.00          425.00          672.00
BGR      2010-2019     15-19              492.00         1081.00         1573.00
BGR      2010-2019     20-24              687.00         1835.00         2522.00
BGR      2010-2019     25-29              947.00         2455.00         3402.00
BGR      2010-2019     30-34             1457.00         3579.00         5036.00
BGR      2010-2019     35-39             2587.00         5510.00         8097.00
BGR      2010-2019     40-44             4428.00         9054.00        13482.00
BGR      2010-2019     45-49             6641.00        15326.00        21967.00
BGR      2010-2019     50-54            10476.00        24961.00        35437.00
BGR      2010-2019     55-59            16849.00        39363.00        56212.00
BGR      2010-2019     60-64            26278.00        56826.00        83104.00
BGR      2010-2019     65-69            38096.00        69556.00       107652.00
BGR      2010-2019     70-74            53291.00        73367.00       126658.00
BGR      2010-2019     75-79            82459.00        82154.00       164613.00
BGR      2010-2019     80-84           113783.00        85467.00       199250.00
BGR      2010-2019     85-89           101698.00        61568.00       163266.00
BGR      2010-2019     90-94            46716.00        24027.00        70743.00
BGR      2010-2019     95-99             9258.00         4134.00        13392.00
BGR      2010-2019    100-104            1037.50          491.06         1528.56
BGR      2010-2019    105-109              48.80           22.96           71.76
BGR      2010-2019    110+                  0.71            0.00            0.71
BGR      2020-2021        0               297.00          330.00          627.00
BGR      2020-2021      1-4                67.00           69.00          136.00
BGR      2020-2021      5-9                41.00           56.00           97.00
BGR      2020-2021     10-14               57.00           72.00          129.00
BGR      2020-2021     15-19               85.00          184.00          269.00
BGR      2020-2021     20-24              120.00          317.00          437.00
BGR      2020-2021     25-29              181.00          407.00          588.00
BGR      2020-2021     30-34              303.00          759.00         1062.00
BGR      2020-2021     35-39              530.00         1254.00         1784.00
BGR      2020-2021     40-44             1025.00         2204.00         3229.00
BGR      2020-2021     45-49             1726.00         3857.00         5583.00
BGR      2020-2021     50-54             2589.00         5939.00         8528.00
BGR      2020-2021     55-59             4175.00         8991.00        13166.00
BGR      2020-2021     60-64             6821.00        13350.00        20171.00
BGR      2020-2021     65-69            10533.00        17895.00        28428.00
BGR      2020-2021     70-74            16354.00        22986.00        39340.00
BGR      2020-2021     75-79            19882.00        21054.00        40936.00
BGR      2020-2021     80-84            24257.00        19268.00        43525.00
BGR      2020-2021     85-89            25237.00        15785.00        41022.00
BGR      2020-2021     90-94            12791.00         6904.00        19695.00
BGR      2020-2021     95-99             3127.00         1447.00         4574.00
BGR      2020-2021    100-104             273.32          117.63          390.95
BGR      2020-2021    105-109               9.71            3.37           13.08
BGR      2020-2021    110+                  0.00            0.00            0.00
BLR      1960-1969        0             18439.13        26025.00        44464.13
BLR      1960-1969      1-4              4423.01         5543.00         9966.01
BLR      1960-1969      5-9              1928.00         3127.00         5055.00
BLR      1960-1969     10-14             1521.01         2698.00         4219.01
BLR      1960-1969     15-19             1744.00         3504.00         5248.00
BLR      1960-1969     20-24             2375.03         5070.00         7445.03
BLR      1960-1969     25-29             3152.01         6997.00        10149.01
BLR      1960-1969     30-34             4356.00         9178.00        13534.00
BLR      1960-1969     35-39             5408.02        10483.00        15891.02
BLR      1960-1969     40-44             6337.03         9571.00        15908.03
BLR      1960-1969     45-49             7298.03         9045.00        16343.03
BLR      1960-1969     50-54            11250.08        13613.00        24863.08
BLR      1960-1969     55-59            16184.10        20057.00        36241.10
BLR      1960-1969     60-64            23757.15        27014.00        50771.15
BLR      1960-1969     65-69            28834.18        28803.00        57637.18
BLR      1960-1969     70-74            36973.24        31439.00        68412.24
BLR      1960-1969     75-79            41980.30        28487.00        70467.30
BLR      1960-1969     80-84            39367.26        23394.00        62761.26
BLR      1960-1969     85-89            26096.15        13453.00        39549.15
BLR      1960-1969     90-94            12418.08         5327.00        17745.08
BLR      1960-1969     95-99             5537.67         1919.77         7457.44
BLR      1960-1969    100-104            1532.84          439.15         1971.99
BLR      1960-1969    105-109             358.42           81.47          439.89
BLR      1960-1969    110+                 59.02            4.65           63.67
BLR      1970-1979        0             10591.00        14888.00        25479.00
BLR      1970-1979      1-4              3015.00         3925.00         6940.00
BLR      1970-1979      5-9              1270.00         2269.00         3539.00
BLR      1970-1979     10-14             1233.00         2213.00         3446.00
BLR      1970-1979     15-19             1871.00         4820.00         6691.00
BLR      1970-1979     20-24             2069.00         7637.00         9706.00
BLR      1970-1979     25-29             2165.00         7807.00         9972.00
BLR      1970-1979     30-34             3028.00         9931.00        12959.00
BLR      1970-1979     35-39             5085.00        15184.00        20269.00
BLR      1970-1979     40-44             7743.00        20493.00        28236.00
BLR      1970-1979     45-49            11513.00        23493.00        35006.00
BLR      1970-1979     50-54            14136.00        22179.00        36315.00
BLR      1970-1979     55-59            16355.00        21210.00        37565.00
BLR      1970-1979     60-64            26376.00        30677.00        57053.00
BLR      1970-1979     65-69            40418.00        42602.00        83020.00
BLR      1970-1979     70-74            54011.00        45971.00        99982.00
BLR      1970-1979     75-79            57171.00        41663.00        98834.00
BLR      1970-1979     80-84            56067.00        33327.00        89394.00
BLR      1970-1979     85-89            46165.00        21374.00        67539.00
BLR      1970-1979     90-94            23897.00         9699.00        33596.00
BLR      1970-1979     95-99             8831.14         2906.51        11737.65
BLR      1970-1979    100-104            2310.89          559.30         2870.19
BLR      1970-1979    105-109             338.64           59.95          398.59
BLR      1970-1979    110+                 26.36            0.26           26.62
BLR      1980-1989        0              9675.22        13953.61        23628.83
BLR      1980-1989      1-4              2423.07         3150.16         5573.23
BLR      1980-1989      5-9              1265.04         2151.12         3416.16
BLR      1980-1989     10-14              970.02         1817.09         2787.11
BLR      1980-1989     15-19             1570.03         4116.21         5686.24
BLR      1980-1989     20-24             2119.05         8380.40        10499.45
BLR      1980-1989     25-29             2631.08        10194.58        12825.66
BLR      1980-1989     30-34             3598.11        12506.72        16104.83
BLR      1980-1989     35-39             4151.14        13254.79        17405.93
BLR      1980-1989     40-44             6582.20        19026.92        25609.12
BLR      1980-1989     45-49            11447.29        29794.39        41241.68
BLR      1980-1989     50-54            18067.47        40934.21        59001.68
BLR      1980-1989     55-59            26816.69        47379.92        74196.61
BLR      1980-1989     60-64            32542.03        42841.26        75383.29
BLR      1980-1989     65-69            39571.20        39024.48        78595.68
BLR      1980-1989     70-74            63988.40        50679.14       114667.54
BLR      1980-1989     75-79            85752.45        57233.02       142985.47
BLR      1980-1989     80-84            83825.43        45438.54       129263.97
BLR      1980-1989     85-89            57397.81        26905.58        84303.39
BLR      1980-1989     90-94            33278.81        11755.56        45034.37
BLR      1980-1989     95-99            15276.50         3861.94        19138.44
BLR      1980-1989    100-104            4175.32          961.54         5136.86
BLR      1980-1989    105-109             866.66          157.47         1024.13
BLR      1980-1989    110+                131.10            9.33          140.43
BLR      1990-1999        0              5563.76         8127.13        13690.89
BLR      1990-1999      1-4              1656.53         2352.34         4008.87
BLR      1990-1999      5-9              1036.31         1875.88         2912.19
BLR      1990-1999     10-14              959.32         1736.00         2695.32
BLR      1990-1999     15-19             1943.73         4766.52         6710.25
BLR      1990-1999     20-24             2147.79         9131.67        11279.46
BLR      1990-1999     25-29             2784.02        11883.86        14667.88
BLR      1990-1999     30-34             4191.46        17191.61        21383.07
BLR      1990-1999     35-39             6504.37        23955.81        30460.18
BLR      1990-1999     40-44             9123.41        30328.40        39451.81
BLR      1990-1999     45-49            11620.50        35027.92        46648.42
BLR      1990-1999     50-54            16832.09        44675.73        61507.82
BLR      1990-1999     55-59            29420.86        65564.77        94985.63
BLR      1990-1999     60-64            44774.21        84628.50       129402.71
BLR      1990-1999     65-69            66701.71        89587.21       156288.92
BLR      1990-1999     70-74            80507.57        69419.10       149926.67
BLR      1990-1999     75-79            86387.27        51814.12       138201.39
BLR      1990-1999     80-84           105661.70        48155.82       153817.52
BLR      1990-1999     85-89            88909.68        34089.61       122999.29
BLR      1990-1999     90-94            43115.69        13605.19        56720.88
BLR      1990-1999     95-99            14684.91         3496.77        18181.68
BLR      1990-1999    100-104            4794.85          757.91         5552.76
BLR      1990-1999    105-109             904.63           84.17          988.80
BLR      1990-1999    110+                141.51            1.91          143.42
BLR      2000-2009        0              2668.45         3800.98         6469.43
BLR      2000-2009      1-4               847.43         1181.50         2028.93
BLR      2000-2009      5-9               471.28          807.68         1278.96
BLR      2000-2009     10-14              546.30         1005.24         1551.54
BLR      2000-2009     15-19             1438.79         4089.46         5528.25
BLR      2000-2009     20-24             2185.16         8934.14        11119.30
